cell_id,cell_label,deployability_class,allowed_sources,feature_count,feature,importance_mean,importance_std
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,daily_breakout_quality_score,8.0,4.195235
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,industry_bct6_pct,7.6,1.854724
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,sector_bct7_pct,7.6,5.678028
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,sector_bct7_count,7.6,3.261901
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,sector_bct6_count,7.0,5.25357
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,sector_denominator_count,6.4,1.854724
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,industry_bct7_count,6.4,2.059126
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,sector_bct6_pct,6.0,3.098387
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,industry_bct6_count,5.6,2.244994
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_cloud_green,4.6,2.727636
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c2_weekly_tenkan_gt_kijun,3.4,3.44093
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_adx_rising_3,3.0,2.828427
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c4_weekly_cloud_green,2.4,1.74356
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_price_up_volume_below50,2.2,2.039608
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_chikou_ok,2.0,1.67332
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c7_adx_confirmed,1.8,1.939072
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_shooting_star_like,1.6,2.244994
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_price_up_volume_down,1.2,1.16619
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_no_chase_risk,1.2,1.16619
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_volume_spike_150,0.8,1.16619
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_volume_above_ma50,0.6,0.8
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_doji_or_spinning_top,0.4,0.489898
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_bearish_reversal_candle,0.4,0.489898
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_price_above_tenkan,0.2,0.4
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_breakout252_volume_confirmed,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_breakout50_volume_confirmed,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,w_tenkan_gt_kijun,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,w_cloud_green,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,w_price_above_cloud,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c8_daily_price_above_ma200,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_price_above_cloud,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c6_daily_price_above_tenkan,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c5_daily_price_above_cloud,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c3_weekly_chikou_ok,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_price_above_kijun,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,bct_c1_weekly_price_above_cloud,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_price_above_ma200,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_extension_reversal_warning,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_rapid_run_20d_30,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_rapid_run_10d_15,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_overextended_tenkan_10,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_overextended_tenkan_5,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_overextended_tenkan_3,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,d_breakout20_volume_confirmed,0.0,0.0
raw_plus_sector_breadth,Raw QC-safe plus sector/industry breadth,qc_cloud_deployable,raw_qc_safe+sector_breadth,78,w_chikou_ok,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_tenkan_extension_pct,177.4,12.986146
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,day_return_pct,126.2,17.747112
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_return_10d_pct,98.2,16.117072
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,day_return_pct_rank_in_panel,93.4,44.960427
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,day_dollar_vol_pctile_in_panel,82.2,17.679367
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_minus_di,70.4,6.829348
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_upper_wick_pct_range,70.4,19.022092
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,w_cloud_distance_pct,62.8,11.214277
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_return_5d_pct,55.4,10.499524
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,day_return_pct_pctile_in_panel,52.0,24.673873
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_cloud_distance_pct,50.2,12.796875
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_tenkan_gt_kijun,43.0,7.924645
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_structure_score_rank_in_panel,38.4,33.535653
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_structure_score_pctile_in_panel,37.0,15.658863
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_adx,35.8,13.090455
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_kijun_extension_pct,35.2,5.979967
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_plus_di,32.4,7.605261
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,day_dollar_vol_rank_in_panel,32.4,10.051865
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,rel_volume50_pctile_in_panel,32.0,8.532292
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,gap_pct,30.8,8.657944
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_cloud_distance_pct_rank_in_panel,30.8,7.858753
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_cloud_distance_pct_pctile_in_panel,30.6,12.142487
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,adv20_rank_in_panel,29.0,13.94274
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_body_pct_range,27.6,5.083306
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,adv20_pctile_in_panel,27.4,2.727636
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_recent_resistance_rejection_count20,26.6,11.706409
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_breakout_quality_score_pctile_in_panel,26.2,12.592061
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_return_20d_pct,24.2,4.707441
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_lower_wick_pct_range,23.8,10.979982
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,rel_volume50_rank_in_panel,23.6,4.630335
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_weekly_good_pct,23.0,7.293833
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,gap_pct_pctile_in_panel,22.4,2.87054
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,hierarchy_stage_score,21.8,7.025667
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_tk_spread_pct,21.4,4.630335
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,stock_rank_in_sector_base,20.8,7.138627
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,rel_volume20,20.2,7.222188
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_breakout_quality_score_rank_in_panel,17.0,4.242641
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_context_score,15.2,6.910861
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,rel_volume20_rank_in_panel,14.8,2.481935
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_proxy_score,14.4,6.651316
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,stock_rank_in_industry_base,14.0,5.176872
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,rel_volume20_pctile_in_panel,13.8,4.707441
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,gap_pct_rank_in_panel,13.6,2.8
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,base_stock_rank,13.0,3.162278
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_rows_proxy,12.6,5.885576
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,w_tenkan_extension_pct,12.4,3.878144
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_daily_good_pct,12.0,1.67332
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_rows_proxy,11.8,3.310589
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_bct7_count_proxy,10.6,4.317407
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_breakout,10.2,2.481935
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_daily_good_pct,10.0,4.690416
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,base_stock_score,8.6,2.727636
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_score_pctile_in_panel,7.8,2.481935
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_rank_global,7.4,3.826225
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_score_rank_in_panel,7.4,3.006659
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_weekly_good_pct,7.2,2.315167
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_rank_hierarchy,7.2,1.6
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,stock_chart_score,6.6,3.878144
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_chikou_open_space,6.6,6.8
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_rank,6.4,1.854724
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_proxy_score,6.2,6.305553
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c7_adx_confirmed,5.2,3.487119
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_rank_in_sector,4.0,1.414214
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_hierarchy_score,4.0,1.897367
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_breakout_quality_score,3.8,2.227106
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_bct7_count_proxy,3.4,1.854724
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_structure_score,3.2,1.6
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_price_up_volume_down,2.8,4.621688
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_cloud_green,1.8,1.16619
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_adx_rising_3,1.6,3.2
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_shooting_star_like,1.2,1.16619
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_good,1.0,0.894427
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_chikou_ok,1.0,1.549193
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,strong_industry_exception,0.8,1.16619
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_no_chase_risk,0.6,0.8
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c4_weekly_cloud_green,0.6,0.8
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c2_weekly_tenkan_gt_kijun,0.6,1.2
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_support_hold,0.6,0.8
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_bearish_reversal_candle,0.4,0.489898
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_price_up_volume_below50,0.4,0.489898
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,no_chase_pass,0.4,0.8
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bad_reversal,0.4,0.489898
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,daily_strong,0.2,0.4
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_doji_or_spinning_top,0.2,0.4
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_breakout252_volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,has_industry_profile,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,weekly_good,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,weekly_strong,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,weekly_recovering,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_price_above_tenkan,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,w_chikou_ok,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,positive_day,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,sector_pass_top7,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,industry_pass_hierarchy,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,stock_pass_in_industry,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,trigger_pass_proxy,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,hierarchy_all_stage_pass,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,has_sector_profile,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c8_daily_price_above_ma200,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,w_tenkan_gt_kijun,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,w_cloud_green,0.0,0.0
