cell_id,cell_label,deployability_class,allowed_sources,feature_count,variant,date,k,seen_george_count,best_george_rank,george_symbols,top_symbols
full_research_reference,Full current research feature set,research_only_reference,all_research,149,base__clean_chart_simple,2026-02-12,10,1,635,FTAI@635,EEM;EFA;XLI;EWZ;IEFA;VEA;IEMG;IJH;ADI;VXUS
full_research_reference,Full current research feature set,research_only_reference,all_research,149,base__clean_chart_simple,2026-04-14,10,1,575,RSI@575,GEV;PH;TT;PLD;VALE;BOXX;EME;WBS;CLH;EWW
full_research_reference,Full current research feature set,research_only_reference,all_research,149,base__clean_chart_simple,2026-04-21,10,1,557,PARR@557,SPY;RSP;TXN;ADI;IEMG;IJH;NOK;IWD;FIX;DLR
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__daily_structure_rank,2026-03-16,10,1,142,AHR@142,XOM;CVX;VRT;LIN;VZ;OXY;VLO;LNG;FANG;PWR
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__daily_structure_rank,2026-04-21,10,1,139,PARR@139,SPY;SNDK;AVGO;SMH;EWY;AMAT;RSP;WMT;GEV;CAT
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__daily_structure_rank,2026-03-25,10,1,122,PFE@122,SQQQ;XOM;CVX;WDC;AMAT;CSCO;SGOV;KLAC;COP;VZ
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__daily_structure_rank,2026-03-04,10,1,96,HST@96,GLD;RSP;COST;COHR;BE;GE;VZ;CIEN;GILD;USO
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__daily_structure_rank,2026-03-03,10,2,87,VIK@87;CENX@118,GLD;RSP;SQQQ;WMT;JNJ;COST;CVX;VZ;LIN;FCX
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__clean_chart_simple,2026-04-30,10,1,438,TSEM@438,CSX;RPRX;VTIP;TFLO;NPO;MSM;PFG;HXL;MTCH;R
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__clean_chart_simple,2026-02-12,10,1,384,FTAI@384,EEM;EFA;XLI;EWZ;IEFA;VEA;IEMG;IJH;ADI;VXUS
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__clean_chart_simple,2026-04-21,10,1,362,PARR@362,SPY;RSP;TXN;ADI;IEMG;IJH;NOK;IWD;FIX;DLR
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__clean_chart_simple,2026-04-22,10,1,252,BKR@252,AMAT;TER;ETN;CSX;PLD;DLR;KEYS;FFIV;JAZZ;GRMN
full_research_reference,Full current research feature set,research_only_reference,all_research,149,clean_top2000__clean_chart_simple,2026-03-04,10,1,182,HST@182,TJX;EQNR;CLH;PPA;HSY;CSX;WT;WM;KMI;CBOE
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__daily_structure_rank,2026-02-19,10,4,131,NTR@131;DY@154;EWZ@304;MCD@524,IWM;SOXL;RSP;TSM;SQQQ;SMH;ASML;EEM;SOXX;GEV
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__daily_structure_rank,2026-03-16,10,2,126,RPRX@126;AHR@128,XOM;CVX;VRT;LIN;VZ;OXY;VLO;LNG;FANG;PWR
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__daily_structure_rank,2026-03-25,10,1,100,PFE@100,XOM;CVX;WDC;AMAT;CSCO;SGOV;KLAC;COP;VZ;T
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__daily_structure_rank,2026-03-04,10,1,89,HST@89,GLD;RSP;COST;GE;VZ;CIEN;GILD;FCX;LMT;VTV
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__daily_structure_rank,2026-03-03,10,4,76,VIK@76;CENX@101;DG@191;WELL@270,RSP;SQQQ;WMT;JNJ;COST;CVX;VZ;LIN;LMT;USO
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__clean_chart_simple,2026-02-12,10,1,301,FTAI@301,EEM;EFA;XLI;EWZ;IEFA;VEA;IEMG;IJH;ADI;VXUS
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__clean_chart_simple,2026-04-22,10,1,237,BKR@237,AMAT;TER;ETN;CSX;PLD;DLR;KEYS;FFIV;JAZZ;GRMN
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__clean_chart_simple,2026-03-04,10,1,176,HST@176,TJX;EQNR;CLH;PPA;HSY;CSX;WT;WM;KMI;CBOE
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__clean_chart_simple,2026-02-18,10,10,166,WBS@166;ASB@179;XOM@266;SLB@271;BEN@281;YETI@304;GAP@413;VLO@421;MUR@450;FERG@528,CAT;EWY;WMB;KMI;NVS;CTVA;EPD;TEX;EWW;AVEM
full_research_reference,Full current research feature set,research_only_reference,all_research,149,pullback_top2000__clean_chart_simple,2026-03-03,10,4,139,VIK@139;CENX@140;DG@229;WELL@249,NOC;CBOE;AMLP;IXC;CME;OVV;MPLX;IYE;TJX;PPL
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__daily_structure_rank,2026-04-17,10,1,552,SPNT@552,SPY;MU;SNDK;AAPL;INTC;LITE;TSM;SMH;MRVL;EWY
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__daily_structure_rank,2026-04-20,10,1,448,WTTR@448,SPY;MU;SNDK;AAPL;INTC;LITE;SMH;MRVL;EWY;ASML
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__daily_structure_rank,2026-04-14,10,1,432,RSI@432,SPY;NVDA;MU;SNDK;IWM;LITE;SOXL;INTC;TSM;SMH
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__daily_structure_rank,2026-03-16,10,1,260,AHR@260,USO;XOM;CVX;VRT;LIN;VZ;COP;OXY;CIEN;XOP
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__daily_structure_rank,2026-03-25,10,1,227,PFE@227,LITE;SQQQ;XOM;VRT;CVX;WDC;AMAT;GEV;CSCO;SGOV
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__clean_chart_simple,2026-04-20,10,1,682,WTTR@682,GEV;ETN;WELL;CBOE;AEIS;JAZZ;DY;REG;LFUS;DXPE
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__clean_chart_simple,2026-04-30,10,1,674,TSEM@674,CSX;RPRX;VTIP;TFLO;NPO;MSM;DXPE;VDC;SBLK;LPG
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__clean_chart_simple,2026-02-12,10,1,629,FTAI@629,EEM;EFA;XLI;EWZ;IEFA;VEA;IEMG;IJH;ADI;VXUS
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__clean_chart_simple,2026-04-14,10,1,558,RSI@558,GEV;PH;TT;PLD;VALE;BOXX;EME;WBS;CLH;EWW
full_research_reference,Full current research feature set,research_only_reference,all_research,149,score7_or_clean6__clean_chart_simple,2026-04-21,10,1,550,PARR@550,SPY;RSP;TXN;ADI;IEMG;IJH;NOK;IWD;FIX;DLR
