scan_date,symbol,opportunity_id,trade_bucket,reason_codes,source_bucket,trainable_scanner_evidence,george_signal_seen,george_video_only_context,kumo_signal_seen,kumo_top_n,both_george_and_kumo,george_scanner_positive,george_watchlist,george_video_mention,kumo_scanner,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,company_sector,company_industry,sector_category,sector_etf_proxy,source_tags,entry_assumption_count,triggered_entry_count,strict_triggered_entry_count,bad_triggered_entry_count,best_entry_assumption,best_entry_date,best_entry_time,best_entry_price,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_entry_t4_s2_20d_outcome,best_entry_t8_s4_20d_outcome,best_entry_runner_candidate_20d,best_entry_normal_winner_20d,best_entry_bad_trade_20d,best_entry_outcome_20d,next_open_triggered,next_open_ret_20d_close_pct,next_open_mfe_20d_pct,next_open_mae_20d_pct,next_open_bad_trade_20d,best_deployable_exit_policy_id,best_deployable_exit_reason,best_deployable_exit_status,best_deployable_total_equity_ret_40d_pct,best_deployable_realized_ret_pct,best_deployable_exposure_sessions,best_deployable_runner_preserved_40d,oracle_best_exit_policy_id,oracle_best_total_equity_ret_40d_pct,hold_40d_total_equity_ret_40d_pct,exit_policy_entry_assumption,classification_version
2026-03-10,SSRM,2026-03-10|SSRM,bad,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,george_only,True,True,False,False,False,False,True,False,False,False,,,5.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-03-11,2026-03-11 09:30:00,29.9,17.3244,18.913,-24.5485,stop_before_target,stop_before_target,True,True,False,normal_winner,True,17.3244,18.913,-24.5485,False,fixed_t4_s2,stop,closed,-2.0,-2.0,1.0,False,hold_40d_mtm,9.097,9.097,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-31,AKAM,2026-03-31|AKAM,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,both_george_and_kumo,True,True,False,True,False,True,True,False,True,True,135.0,6.0,4.0,,Technology,Software - Infrastructure,SaaS/Cloud,XLK,kumo_scanner;george_scanner_ocr;george_video_mention,4,3,2,3,next_open,2026-04-01,2026-04-01 09:30:00,115.99,-13.9581,1.8795,-23.7003,stop_before_target,stop_before_target,False,False,True,bad_trade,True,-13.9581,1.8795,-23.7003,True,fixed_t4_s2,stop,closed,-2.0,-2.0,2.0,False,hold_40d_mtm,23.3986,23.3986,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-20,MKSI,2026-02-20|MKSI,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,george_only,True,True,False,False,False,False,True,False,False,False,,,8.0,,,,,,george_scanner_ocr,4,1,0,1,next_open,2026-02-23,2026-02-23 09:30:00,258.98,-12.2982,0.6564,-22.5809,stop_before_target,stop_before_target,False,False,True,bad_trade,True,-12.2982,0.6564,-22.5809,True,fixed_t4_s2,stop,closed,-2.0,-2.0,1.0,False,hold_40d_mtm,8.0894,8.0894,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-24,SMTC,2026-02-24|SMTC,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,george_only,True,True,False,False,False,False,True,False,False,False,,,13.0,,,,,,george_scanner_ocr,4,3,2,3,next_open,2026-02-25,2026-02-25 09:30:00,91.0,-14.3407,6.0,-22.2418,stop_before_target,stop_before_target,False,False,True,bad_trade,True,-14.3407,6.0,-22.2418,True,fixed_t4_s2,stop,closed,-2.0,-2.0,2.0,False,hold_40d_mtm,13.7143,13.7143,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-24,COHR,2026-03-24|COHR,bad,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,12.0,7.0,3.0,,Technology,Scientific & Technical Instruments,Tech,XLK,kumo_scanner;kumo_top_n;george_scanner_ocr,4,4,3,0,next_open,2026-03-25,2026-03-25 09:30:00,275.0,27.7345,32.6545,-21.6182,stop_before_target,stop_before_target,True,True,False,normal_winner,True,27.7345,32.6545,-21.6182,False,fixed_t4_s2,stop,closed,-2.0,-2.0,1.0,False,hold_40d_mtm,30.1818,30.1818,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-18,YETI,2026-02-18|YETI,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,george_only,True,True,False,False,False,False,True,False,False,False,,,10.0,,,,,,george_scanner_ocr,4,2,1,2,next_open,2026-02-19,2026-02-19 09:30:00,46.02,-21.0778,8.279,-21.5558,stop_before_target,stop_before_target,False,True,True,bad_trade,True,-21.0778,8.279,-21.5558,True,fixed_t4_s2,stop,closed,-2.0,-2.0,1.0,False,fixed_t4_s2,-2.0,-16.5797,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-25,MKSI,2026-02-25|MKSI,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,george_only,True,True,False,False,False,False,True,False,False,False,,,9.0,,,,,,george_scanner_ocr,4,1,0,1,next_open,2026-02-26,2026-02-26 09:30:00,255.01,-4.443,0.6902,-21.3756,stop_before_target,stop_before_target,False,False,True,bad_trade,True,-4.443,0.6902,-21.3756,True,fixed_t4_s2,stop,closed,-2.0,-2.0,1.0,False,hold_40d_mtm,10.0192,10.0192,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-25,ON,2026-02-25|ON,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,273.0,5.0,3.0,,Technology,Semiconductors,AI/Semis,XLK,kumo_scanner;george_scanner_ocr,4,1,0,1,next_open,2026-02-26,2026-02-26 09:30:00,69.8,-9.5989,0.0358,-21.2178,stop_before_target,stop_before_target,False,False,True,bad_trade,True,-9.5989,0.0358,-21.2178,True,fixed_t4_s2,stop,closed,-2.0,-2.0,1.0,False,hold_40d_mtm,39.0802,39.0802,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-17,NXT,2026-02-17|NXT,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,george_only,True,True,False,False,False,False,True,False,False,False,,,4.0,,,,,,george_scanner_ocr,4,4,3,4,next_open,2026-02-18,2026-02-18 09:30:00,123.0,-0.9431,4.6748,-20.7642,target_before_stop,stop_before_target,False,True,True,bad_trade,True,-0.9431,4.6748,-20.7642,True,fixed_t4_s2,target,closed,4.0,4.0,1.0,False,fixed_t4_s2,4.0,-10.4715,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-18,GAP,2026-02-18|GAP,bad,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,george_only,True,True,False,False,False,False,True,False,False,False,,,9.0,,,,,,george_scanner_ocr,4,3,2,3,next_open,2026-02-19,2026-02-19 09:30:00,27.76,-13.7248,5.7637,-20.6412,target_before_stop,stop_before_target,False,True,True,bad_trade,True,-13.7248,5.7637,-20.6412,True,fixed_t4_s2,target,closed,4.0,4.0,2.0,False,fixed_t4_s2,4.0,-6.0519,next_open_path_labels,george_scanner_trade_universe_v1
