scan_date,symbol,opportunity_id,trade_bucket,reason_codes,source_bucket,trainable_scanner_evidence,george_signal_seen,george_video_only_context,kumo_signal_seen,kumo_top_n,both_george_and_kumo,george_scanner_positive,george_watchlist,george_video_mention,kumo_scanner,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,company_sector,company_industry,sector_category,sector_etf_proxy,source_tags,entry_assumption_count,triggered_entry_count,strict_triggered_entry_count,bad_triggered_entry_count,best_entry_assumption,best_entry_date,best_entry_time,best_entry_price,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_entry_t4_s2_20d_outcome,best_entry_t8_s4_20d_outcome,best_entry_runner_candidate_20d,best_entry_normal_winner_20d,best_entry_bad_trade_20d,best_entry_outcome_20d,next_open_triggered,next_open_ret_20d_close_pct,next_open_mfe_20d_pct,next_open_mae_20d_pct,next_open_bad_trade_20d,best_deployable_exit_policy_id,best_deployable_exit_reason,best_deployable_exit_status,best_deployable_total_equity_ret_40d_pct,best_deployable_realized_ret_pct,best_deployable_exposure_sessions,best_deployable_runner_preserved_40d,oracle_best_exit_policy_id,oracle_best_total_equity_ret_40d_pct,hold_40d_total_equity_ret_40d_pct,exit_policy_entry_assumption,classification_version
2026-04-13,HAL,2026-04-13|HAL,watch,no_realistic_entry_triggered,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,164.0,6.0,1.0,,Energy,Oil & Gas Equipment & Services,Energy,XLE,kumo_scanner;george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,5.1449,10.8906,-7.2604,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-13,SU,2026-04-13|SU,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,3.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,0.9863,9.4221,-7.9515,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-14,RSI,2026-04-14|RSI,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,22.9669,30.6524,-0.5362,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-16,DELL,2026-04-16|DELL,watch,no_realistic_entry_triggered,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,80.0,7.0,1.0,,Technology,Computer Hardware,Tech,XLK,kumo_scanner;kumo_top_n;george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,28.6107,36.903,-0.5601,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-16,DOCN,2026-04-16|DOCN,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,3.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,75.0663,82.1065,-9.107,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-16,LITE,2026-04-16|LITE,watch,no_realistic_entry_triggered,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,76.0,7.0,2.0,,Technology,Communication Equipment,Tech,XLK,kumo_scanner;kumo_top_n;george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,9.4287,19.0439,-14.4211,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-16,WTTR,2026-04-16|WTTR,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,4.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,23.588,24.9834,-3.0897,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-17,SPNT,2026-04-17|SPNT,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-1.4169,3.0485,-6.5693,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-20,WTTR,2026-04-20|WTTR,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,28.8538,30.1383,-0.1318,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-21,PARR,2026-04-21|PARR,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-2.1125,11.8011,-10.8799,True,,,,,,,,,,,,george_scanner_trade_universe_v1
