variant_id,family,symbol,entry_time,entry_date,entry_price,quantity,status,exit_time,exit_date,exit_price,pnl,total_fees,mae,mfe,duration_days,decision_score,decision_rank,decision_gap,decision_vol,decision_tdist,decision_cond,entry_in_baseline
combo_target_04_top3,mfe_target,MRVL,2025-01-03T14:31:00Z,2025-01-03,117.038490,42.000000,closed,2025-01-06T14:31:00Z,2025-01-06,122.324,221.980,2.000,-60.770,224.550,3.000,7.000,36.000,0.031,9.238,0.000,11111101,True
combo_target_04_top3,mfe_target,VST,2025-01-03T14:36:00Z,2025-01-03,156.258090,32.000000,closed,2025-01-03T16:51:00Z,2025-01-03,162.439,197.780,2.000,-2.500,200.380,0.094,7.000,147.000,0.043,6.013,0.000,11111101,True
combo_target_04_top3,mfe_target,RBLX,2025-01-03T14:36:00Z,2025-01-03,60.765368,82.000000,closed,2025-01-08T14:41:00Z,2025-01-08,63.378,214.260,2.000,-59.320,216.860,5.003,7.000,244.000,0.031,3.036,0.000,11111101,True
combo_target_04_top3,mfe_target,VST,2025-01-03T16:52:00Z,2025-01-03,162.601260,30.000000,closed,2025-01-14T14:36:00Z,2025-01-14,170.078,224.290,2.000,-283.840,226.850,10.906,7.000,147.000,0.086,0.000,0.000,11111101,True
combo_target_04_top3,mfe_target,CEG,2025-01-03T20:51:00Z,2025-01-03,253.106790,19.000000,closed,2025-01-06T18:36:00Z,2025-01-06,263.118,190.220,2.000,-29.770,192.720,2.906,8.000,192.000,0.043,7.340,0.000,11111111,True
combo_target_04_top3,mfe_target,TSM,2025-01-03T20:51:00Z,2025-01-03,208.414155,24.000000,closed,2025-01-07T14:31:00Z,2025-01-07,221.130,305.190,2.000,-2.500,327.020,3.736,7.000,25.000,0.034,6.092,0.000,11111101,True
combo_target_04_top3,mfe_target,HOOD,2025-01-03T20:51:00Z,2025-01-03,41.095537,121.000000,closed,2025-01-07T14:31:00Z,2025-01-07,42.309,146.780,2.000,-2.490,233.460,3.736,7.000,70.000,0.042,9.018,0.000,11111101,True
combo_target_04_top3,mfe_target,SHOP,2025-01-06T14:31:00Z,2025-01-06,112.788666,44.000000,closed,2025-01-28T17:21:00Z,2025-01-28,117.571,210.430,2.000,-594.830,213.020,22.118,7.000,132.000,0.032,6.393,0.000,11111101,True
combo_target_04_top3,mfe_target,BITX,2025-01-06T15:11:00Z,2025-01-06,61.140655,82.000000,closed,2025-01-21T14:31:00Z,2025-01-21,64.388,266.320,2.000,-1159.530,360.750,14.972,7.000,143.000,0.060,6.790,0.000,11111101,True
combo_target_04_top3,mfe_target,META,2025-01-06T20:51:00Z,2025-01-06,629.824755,8.000000,closed,2025-01-27T15:41:00Z,2025-01-27,654.623,198.380,2.000,-320.840,201.000,20.785,7.000,11.000,0.041,10.602,0.000,11111101,True
combo_target_04_top3,mfe_target,IBIT,2025-01-06T20:51:00Z,2025-01-06,58.199085,87.000000,closed,2025-03-10T17:01:00Z,2025-03-10,44.758,-1169.400,2.000,-1184.990,245.850,62.840,7.000,19.000,0.039,6.057,0.000,11111101,True
combo_target_04_top3,mfe_target,HPE,2025-01-06T20:51:00Z,2025-01-06,22.861425,221.000000,closed,2025-01-22T14:31:00Z,2025-01-22,24.249,306.690,2.210,-340.650,309.370,15.736,7.000,327.000,0.047,5.818,0.000,11111101,True
combo_target_04_top3,mfe_target,BSX,2025-01-08T14:31:00Z,2025-01-08,95.927940,51.000000,closed,2025-01-21T14:31:00Z,2025-01-21,100.335,224.750,2.000,-102.660,227.310,13.000,7.000,303.000,0.042,14.961,0.000,11111101,True
combo_target_04_top3,mfe_target,EBAY,2025-01-08T14:31:00Z,2025-01-08,68.724345,72.000000,closed,2025-02-27T15:01:00Z,2025-02-27,62.029,-482.070,2.000,-482.070,199.130,50.021,7.000,412.000,0.087,12.917,0.000,11111101,True
combo_target_04_top3,mfe_target,SPOT,2025-01-08T20:51:00Z,2025-01-08,478.744253,10.000000,closed,2025-01-16T15:01:00Z,2025-01-16,498.331,195.860,2.000,-241.890,198.360,7.757,7.000,94.000,0.031,7.513,0.000,11111101,True
combo_target_04_top3,mfe_target,AR,2025-01-10T14:31:00Z,2025-01-10,39.119550,126.000000,closed,2025-01-23T14:31:00Z,2025-01-23,41.039,241.900,2.000,-162.480,301.200,13.000,8.000,716.000,0.033,9.237,0.000,11111111,True
combo_target_04_top3,mfe_target,UAL,2025-01-10T14:31:00Z,2025-01-10,107.188568,46.000000,closed,2025-01-22T14:31:00Z,2025-01-22,114.663,343.810,2.000,-229.470,346.450,12.000,7.000,224.000,0.033,10.328,0.000,11111101,True
combo_target_04_top3,mfe_target,USO,2025-01-10T14:31:00Z,2025-01-10,81.760860,60.000000,closed,2025-03-04T14:31:00Z,2025-03-04,72.504,-555.430,2.000,-555.430,166.150,53.000,7.000,536.000,0.057,9.423,0.000,11011111,True
combo_target_04_top3,mfe_target,BJ,2025-01-10T20:51:00Z,2025-01-10,96.228090,51.000000,closed,2025-01-30T19:11:00Z,2025-01-30,100.010,192.880,2.000,-242.150,195.430,19.931,7.000,751.000,0.038,8.348,0.000,11111101,True
combo_target_04_top3,mfe_target,BKR,2025-01-13T20:51:00Z,2025-01-13,44.972475,109.000000,closed,2025-01-22T14:31:00Z,2025-01-22,47.017,222.820,2.000,-45.500,264.060,8.736,7.000,520.000,0.039,9.750,0.000,11101111,True
combo_target_04_top3,mfe_target,KGC,2025-01-14T20:51:00Z,2025-01-14,10.590293,467.000000,closed,2025-01-30T14:31:00Z,2025-01-30,11.394,375.480,4.670,-200.950,375.480,15.736,8.000,514.000,0.052,4.967,0.000,11111111,True
combo_target_04_top3,mfe_target,LNG,2025-01-14T20:51:00Z,2025-01-14,242.711295,20.000000,closed,2025-01-16T18:01:00Z,2025-01-16,252.524,196.250,2.000,-2.430,198.770,1.882,7.000,337.000,0.057,8.787,0.000,11101111,True
combo_target_04_top3,mfe_target,HWM,2025-01-14T20:51:00Z,2025-01-14,119.234588,41.000000,closed,2025-01-17T15:31:00Z,2025-01-17,124.058,197.760,2.000,-2.440,200.300,2.778,7.000,502.000,0.039,7.445,0.000,11111101,True
combo_target_04_top3,mfe_target,C,2025-01-15T14:31:00Z,2025-01-15,76.953457,65.000000,closed,2025-01-17T20:16:00Z,2025-01-17,80.045,200.950,2.000,-42.150,203.550,2.240,7.000,87.000,0.047,11.084,0.000,11111101,True
combo_target_04_top3,mfe_target,SAP,2025-01-15T20:51:00Z,2025-01-15,261.868069,19.000000,closed,2025-01-22T14:31:00Z,2025-01-22,274.453,239.110,2.000,-14.690,241.720,6.736,7.000,373.000,0.033,7.317,0.000,11111101,True
combo_target_04_top3,mfe_target,NRG,2025-01-15T20:51:00Z,2025-01-15,103.871910,48.000000,closed,2025-01-22T14:31:00Z,2025-01-22,114.954,531.930,2.000,-5.370,531.930,6.736,7.000,502.000,0.040,8.950,0.000,11111101,True
combo_target_04_top3,mfe_target,VST,2025-01-16T20:51:00Z,2025-01-16,174.477195,29.000000,closed,2025-01-21T17:51:00Z,2025-01-21,181.979,217.550,2.000,-219.520,220.190,4.875,8.000,88.000,0.031,8.815,0.000,11111111,True
combo_target_04_top3,mfe_target,MS,2025-01-16T20:51:00Z,2025-01-16,136.103017,37.000000,closed,2025-02-07T14:46:00Z,2025-02-07,141.539,201.140,2.000,-70.600,203.760,21.747,8.000,140.000,0.042,6.939,0.000,11111111,True
combo_target_04_top3,mfe_target,TRGP,2025-01-16T20:51:00Z,2025-01-16,212.346120,23.000000,closed,2025-03-07T16:26:00Z,2025-03-07,176.992,-813.150,2.000,-825.500,113.250,49.816,8.000,406.000,0.034,7.067,0.000,11111111,True
combo_target_04_top3,mfe_target,CCL,2025-01-21T14:31:00Z,2025-01-21,26.698342,193.000000,closed,2025-01-28T19:56:00Z,2025-01-28,27.776,208.010,2.000,-332.430,210.690,7.226,7.000,176.000,0.033,6.740,0.000,11111101,True
combo_target_04_top3,mfe_target,RCL,2025-01-21T14:31:00Z,2025-01-21,249.494685,20.000000,closed,2025-01-28T15:26:00Z,2025-01-28,259.470,199.510,2.000,-374.290,202.110,7.038,7.000,246.000,0.032,6.048,0.000,11111101,True
combo_target_04_top3,mfe_target,DAL,2025-01-21T20:51:00Z,2025-01-21,68.234100,75.000000,closed,2025-03-04T14:31:00Z,2025-03-04,56.632,-870.130,2.000,-972.680,92.690,41.736,8.000,185.000,0.036,8.941,0.000,11111111,True
combo_target_04_top3,mfe_target,FIX,2025-01-21T20:51:00Z,2025-01-21,526.863300,9.000000,closed,2025-01-22T14:41:00Z,2025-01-22,547.486,185.610,2.000,-2.370,188.070,0.743,8.000,702.000,0.044,11.255,0.000,11111111,True
combo_target_04_top3,mfe_target,EAT,2025-01-21T20:51:00Z,2025-01-21,153.246585,33.000000,closed,2025-01-30T14:31:00Z,2025-01-30,182.910,978.900,2.000,-199.040,978.900,8.736,8.000,777.000,0.064,8.388,0.000,11111111,True
combo_target_04_top3,mfe_target,SPOT,2025-01-22T14:31:00Z,2025-01-22,509.124435,10.000000,closed,2025-01-28T17:31:00Z,2025-01-28,529.105,199.810,2.000,-158.240,202.460,6.125,8.000,112.000,0.044,7.379,0.000,11111111,True
combo_target_04_top3,mfe_target,NFLX,2025-01-22T17:41:00Z,2025-01-22,958.524023,5.000000,closed,2025-02-06T14:31:00Z,2025-02-06,1007.367,244.220,2.000,-35.000,261.080,14.868,7.000,25.000,0.099,4.153,0.000,11111101,True
combo_target_04_top3,mfe_target,CRWD,2025-01-22T20:51:00Z,2025-01-22,378.178995,13.000000,closed,2025-01-28T15:01:00Z,2025-01-28,394.743,215.330,2.000,-197.330,217.890,5.757,7.000,75.000,0.032,8.079,0.000,11111101,True
combo_target_04_top3,mfe_target,CDNS,2025-01-22T20:51:00Z,2025-01-22,322.196017,16.000000,closed,2025-01-27T19:46:00Z,2025-01-27,286.257,-575.020,2.000,-582.020,37.180,4.955,7.000,304.000,0.035,8.373,0.000,11111101,True
combo_target_04_top3,mfe_target,GE,2025-01-23T14:31:00Z,2025-01-23,203.045072,25.000000,closed,2025-03-26T13:31:00Z,2025-03-26,212.184,228.470,2.000,-374.250,238.120,61.958,7.000,93.000,0.078,12.459,0.000,10111111,True
combo_target_04_top3,mfe_target,ABT,2025-01-23T20:51:00Z,2025-01-23,123.001470,42.000000,closed,2025-01-28T14:31:00Z,2025-01-28,129.686,280.730,2.000,-29.670,281.600,4.736,8.000,190.000,0.044,7.230,0.000,11111111,True
combo_target_04_top3,mfe_target,DE,2025-01-23T20:51:00Z,2025-01-23,475.067415,10.000000,closed,2025-02-19T14:31:00Z,2025-02-19,495.910,208.430,2.000,-170.270,265.030,26.736,7.000,226.000,0.033,6.920,0.000,11101111,True
combo_target_04_top3,mfe_target,RTX,2025-01-28T14:31:00Z,2025-01-28,131.455695,39.000000,closed,2025-04-04T18:41:00Z,2025-04-04,118.281,-513.820,2.000,-513.850,173.330,66.174,7.000,258.000,0.051,8.828,0.000,10111111,True
combo_target_04_top3,mfe_target,HWM,2025-01-28T20:51:00Z,2025-01-28,126.533235,41.000000,closed,2025-02-14T16:06:00Z,2025-02-14,131.554,205.860,2.000,-146.090,208.560,16.802,7.000,369.000,0.036,8.196,0.000,11111011,True
combo_target_04_top3,mfe_target,Z,2025-01-28T20:51:00Z,2025-01-28,84.229594,62.000000,closed,2025-02-06T14:41:00Z,2025-02-06,87.636,211.210,2.000,-188.450,213.930,8.743,7.000,637.000,0.036,9.424,0.000,11111101,True
combo_target_04_top3,mfe_target,SBUX,2025-01-29T14:31:00Z,2025-01-29,106.443195,49.000000,closed,2025-02-04T19:36:00Z,2025-02-04,110.594,203.400,2.000,-67.530,206.110,6.212,7.000,165.000,0.060,12.418,0.000,11101111,True
combo_target_04_top3,mfe_target,META,2025-01-30T14:36:00Z,2025-01-30,705.617132,7.000000,closed,2025-02-14T16:01:00Z,2025-02-14,734.313,200.870,2.000,-201.020,203.440,15.059,8.000,5.000,0.042,6.724,0.000,11111111,True
combo_target_04_top3,mfe_target,MA,2025-01-30T14:36:00Z,2025-01-30,571.285400,9.000000,closed,2025-04-04T13:41:00Z,2025-04-04,513.682,-518.430,2.000,-518.430,86.940,63.962,8.000,74.000,0.040,5.124,0.000,11111111,True
combo_target_04_top3,mfe_target,FOUR,2025-01-30T14:36:00Z,2025-01-30,121.150545,44.000000,closed,2025-02-20T14:41:00Z,2025-02-20,102.499,-820.660,2.000,-860.880,231.860,21.003,8.000,729.000,0.035,5.013,0.000,11111111,True
combo_target_04_top3,mfe_target,SPOT,2025-02-04T14:31:00Z,2025-02-04,603.070284,8.000000,closed,2025-02-05T20:36:00Z,2025-02-05,627.157,192.700,2.000,-38.400,195.200,1.253,8.000,94.000,0.096,12.181,0.000,11111111,True
combo_target_04_top3,mfe_target,FOXA,2025-02-04T14:31:00Z,2025-02-04,53.676825,99.000000,closed,2025-02-18T14:31:00Z,2025-02-18,55.782,208.420,2.000,-154.130,211.180,14.000,8.000,707.000,0.033,5.847,0.000,11111111,True
combo_target_04_top3,mfe_target,SHOP,2025-02-04T20:51:00Z,2025-02-04,119.584762,44.000000,closed,2025-02-11T14:31:00Z,2025-02-11,124.583,219.910,2.000,-133.530,222.650,6.736,7.000,134.000,0.045,8.636,0.000,11101111,True
combo_target_04_top3,mfe_target,MELI,2025-02-04T20:51:00Z,2025-02-04,1969.694355,2.000000,closed,2025-02-14T14:31:00Z,2025-02-14,2049.863,160.340,2.000,-2.370,192.910,9.736,7.000,219.000,0.030,10.071,0.000,10111111,True
combo_target_04_top3,mfe_target,ESTC,2025-02-04T20:51:00Z,2025-02-04,115.437690,46.000000,closed,2025-03-07T14:41:00Z,2025-03-07,97.681,-816.800,2.000,-816.800,151.450,30.743,7.000,760.000,0.033,6.677,0.000,01111111,True
combo_target_04_top3,mfe_target,FI,2025-02-05T14:31:00Z,2025-02-05,224.367128,23.000000,closed,2025-02-19T14:31:00Z,2025-02-19,235.882,264.840,2.000,-2.580,280.440,14.000,8.000,236.000,0.046,7.527,0.000,11111111,True
combo_target_04_top3,mfe_target,BSX,2025-02-05T20:37:00Z,2025-02-05,105.602775,50.000000,closed,2025-04-07T13:41:00Z,2025-04-07,86.237,-968.310,2.000,-968.310,54.360,60.711,7.000,189.000,0.020,0.000,0.000,11111101,True
combo_target_04_top3,mfe_target,HLT,2025-02-06T14:31:00Z,2025-02-06,268.375020,20.000000,closed,2025-03-07T15:16:00Z,2025-03-07,244.948,-468.540,2.000,-486.300,120.100,29.031,7.000,363.000,0.040,5.920,0.000,11111101,True
combo_target_04_top3,mfe_target,PM,2025-02-06T14:42:00Z,2025-02-06,142.991460,37.000000,closed,2025-02-12T15:41:00Z,2025-02-12,149.005,222.520,2.000,-104.890,225.280,6.041,7.000,212.000,0.091,0.000,0.000,11111101,True
combo_target_04_top3,mfe_target,AZPN,2025-02-07T14:47:00Z,2025-02-07,277.468665,19.000000,open,,,,,,,,,8.000,683.000,0.045,0.000,0.000,11111111,True
combo_target_04_top3,mfe_target,CME,2025-02-12T14:31:00Z,2025-02-12,249.472174,21.000000,closed,2025-03-10T14:41:00Z,2025-03-10,260.010,221.290,2.000,-87.830,224.020,26.007,7.000,339.000,0.032,6.216,0.000,11101111,True
combo_target_04_top3,mfe_target,FUTU,2025-02-12T15:42:00Z,2025-02-12,115.327635,46.000000,closed,2025-02-14T14:31:00Z,2025-02-14,125.192,453.780,2.000,-91.890,456.660,1.951,7.000,462.000,0.089,0.000,0.000,10111111,True
combo_target_04_top3,mfe_target,KWEB,2025-02-14T14:32:00Z,2025-02-14,35.857920,151.000000,closed,2025-03-06T14:31:00Z,2025-03-06,37.551,255.700,2.000,-393.800,258.540,19.999,7.000,109.000,0.044,0.000,0.000,10111111,True
combo_target_04_top3,mfe_target,RACE,2025-02-14T14:32:00Z,2025-02-14,506.903325,10.000000,closed,2025-03-26T13:31:00Z,2025-03-26,420.799,-861.040,2.000,-861.040,16.750,39.958,7.000,632.000,0.033,0.000,0.000,10111111,True
combo_target_04_top3,mfe_target,MCHI,2025-02-14T16:02:00Z,2025-02-14,53.176575,102.000000,closed,2025-02-24T14:31:00Z,2025-02-24,54.793,164.850,2.000,-11.890,315.020,9.937,7.000,631.000,0.026,0.000,0.000,10111111,True
combo_target_04_top3,mfe_target,CVNA,2025-02-14T20:51:00Z,2025-02-14,284.061960,19.000000,closed,2025-02-24T15:01:00Z,2025-02-24,209.925,-1408.600,2.000,-1411.360,153.100,9.757,8.000,189.000,0.042,5.234,0.000,11111111,True
combo_target_04_top3,mfe_target,BABA,2025-02-20T15:36:00Z,2025-02-20,137.761346,38.000000,closed,2025-02-24T14:31:00Z,2025-02-24,135.733,-77.080,2.000,-221.210,273.170,3.955,7.000,17.000,0.095,4.245,0.000,11101111,True
combo_target_04_top3,mfe_target,MELI,2025-02-21T14:36:00Z,2025-02-21,2323.736287,2.000000,closed,2025-04-07T13:31:00Z,2025-04-07,1725.331,-1196.810,2.000,-1196.810,0.000,44.955,7.000,187.000,0.096,3.517,0.000,10111111,True
combo_target_04_top3,mfe_target,FXI,2025-02-26T14:31:00Z,2025-02-26,36.528155,143.000000,closed,2025-03-17T13:51:00Z,2025-03-17,38.111,226.340,2.000,-300.750,229.060,18.972,8.000,38.000,0.031,4.604,0.000,11111111,True
combo_target_04_top3,mfe_target,AIG,2025-02-28T20:51:00Z,2025-02-28,82.741350,63.000000,closed,2025-04-01T13:31:00Z,2025-04-01,86.926,263.660,2.000,-200.430,296.010,31.694,7.000,389.000,0.037,6.559,0.000,10111111,True
combo_target_04_top3,mfe_target,EZU,2025-03-05T20:51:00Z,2025-03-05,55.527750,93.000000,closed,2025-04-07T13:31:00Z,2025-04-07,47.836,-715.320,2.000,-723.800,65.310,32.694,7.000,862.000,0.034,7.366,0.000,11111101,True
combo_target_04_top3,mfe_target,KLAC,2025-05-13T19:51:00Z,2025-05-13,795.277440,6.000000,closed,2025-06-10T13:31:00Z,2025-06-10,828.874,201.580,2.000,-323.020,234.980,27.736,7.000,175.000,0.045,9.617,0.000,10111111,True
combo_target_04_top3,mfe_target,AU,2025-05-23T13:36:00Z,2025-05-23,44.182080,112.000000,closed,2025-06-03T13:31:00Z,2025-06-03,46.427,251.400,2.000,-168.230,398.490,10.997,7.000,889.000,0.030,3.814,0.000,11111101,True
combo_target_04_top3,mfe_target,GLW,2025-05-27T19:51:00Z,2025-05-27,49.849913,99.000000,closed,2025-07-01T13:31:00Z,2025-07-01,52.414,253.820,2.000,-88.600,297.010,34.736,7.000,577.000,0.030,10.907,0.000,10111111,True
combo_target_04_top3,mfe_target,ATI,2025-05-27T19:51:00Z,2025-05-27,79.469715,62.000000,closed,2025-06-05T13:31:00Z,2025-06-05,82.968,216.910,2.000,-92.360,244.610,8.736,7.000,741.000,0.050,8.930,0.000,10111111,True
combo_target_04_top3,mfe_target,NTES,2025-05-27T19:51:00Z,2025-05-27,124.217078,39.000000,closed,2025-06-10T13:31:00Z,2025-06-10,129.945,223.390,2.000,-157.060,251.660,13.736,7.000,861.000,0.037,9.971,0.000,11101111,True
combo_target_04_top3,mfe_target,NEM,2025-06-02T13:31:00Z,2025-06-02,54.797385,90.000000,closed,2025-06-16T13:31:00Z,2025-06-16,56.841,183.940,2.000,-232.410,294.090,14.000,7.000,191.000,0.039,4.998,0.000,11111101,True
combo_target_04_top3,mfe_target,URBN,2025-06-02T19:51:00Z,2025-06-02,72.866415,68.000000,closed,2025-07-21T15:01:00Z,2025-07-21,75.749,196.000,2.000,-502.620,198.580,48.799,7.000,639.000,0.043,8.654,0.000,11101111,True
combo_target_04_top3,mfe_target,PAAS,2025-06-05T13:31:00Z,2025-06-05,28.524255,175.000000,closed,2025-07-14T13:31:00Z,2025-07-14,30.570,357.940,2.000,-167.870,393.880,39.000,8.000,711.000,0.071,13.256,0.000,11111111,True
combo_target_04_top3,mfe_target,AU,2025-06-05T13:31:00Z,2025-06-05,48.003990,104.000000,closed,2025-06-16T13:31:00Z,2025-06-16,49.735,180.030,2.000,-314.490,323.030,11.000,8.000,834.000,0.041,7.723,0.000,11111111,True
combo_target_04_top3,mfe_target,MP,2025-06-09T13:31:00Z,2025-06-09,27.123555,184.000000,closed,2025-06-09T14:26:00Z,2025-06-09,28.221,201.910,2.000,-2.490,204.510,0.038,8.000,650.000,0.055,10.339,0.000,11111111,True
combo_target_04_top3,mfe_target,MP,2025-06-09T14:27:00Z,2025-06-09,28.249118,177.000000,closed,2025-06-11T13:31:00Z,2025-06-11,25.218,-536.490,2.000,-786.430,120.520,1.961,8.000,650.000,0.099,0.000,0.000,11111111,True
combo_target_04_top3,mfe_target,QBTS,2025-06-10T13:36:00Z,2025-06-10,18.683937,268.000000,closed,2025-07-17T18:31:00Z,2025-07-17,19.431,200.100,2.680,-1363.840,202.710,37.205,7.000,46.000,0.042,6.078,0.000,11111101,True
combo_target_04_top3,mfe_target,ACHR,2025-06-11T13:31:00Z,2025-06-11,11.860928,417.000000,closed,2025-07-18T13:31:00Z,2025-07-18,13.063,501.450,4.170,-958.820,635.540,37.000,7.000,241.000,0.042,9.307,0.000,10111111,True
combo_target_04_top3,mfe_target,URA,2025-06-11T19:51:00Z,2025-06-11,35.872928,138.000000,closed,2025-06-16T13:31:00Z,2025-06-16,39.190,457.810,2.000,-59.740,460.520,4.736,7.000,770.000,0.053,6.972,0.000,10111111,True
combo_target_04_top3,mfe_target,NOC,2025-06-13T19:51:00Z,2025-06-13,517.528635,9.000000,closed,2025-06-24T13:31:00Z,2025-06-24,487.696,-268.490,2.000,-268.490,0.000,10.736,7.000,322.000,0.041,7.611,0.000,11111101,True
combo_target_04_top3,mfe_target,SMR,2025-06-16T16:41:00Z,2025-06-16,42.506242,116.000000,closed,2025-06-17T13:31:00Z,2025-06-17,43.978,170.780,2.000,-62.200,170.780,0.868,8.000,175.000,0.095,5.825,0.000,11111111,True
combo_target_04_top3,mfe_target,SMR,2025-06-18T13:36:00Z,2025-06-18,40.460020,122.000000,closed,2025-06-25T13:31:00Z,2025-06-25,41.914,177.400,2.000,-624.640,348.920,6.997,8.000,166.000,0.031,2.981,0.000,11111111,True
combo_target_04_top3,mfe_target,CCJ,2025-06-24T19:51:00Z,2025-06-24,72.286125,68.000000,closed,2025-06-27T14:16:00Z,2025-06-27,75.107,191.850,2.000,-71.820,194.400,2.767,8.000,232.000,0.036,7.343,0.000,11111111,True
combo_target_04_top3,mfe_target,ARM,2025-06-24T19:51:00Z,2025-06-24,156.968445,31.000000,closed,2025-06-27T13:36:00Z,2025-06-27,163.104,190.200,2.000,-18.550,192.730,2.740,7.000,180.000,0.051,9.196,0.000,10111111,True
combo_target_04_top3,mfe_target,FN,2025-06-25T19:51:00Z,2025-06-25,286.513185,17.000000,closed,2025-06-27T13:31:00Z,2025-06-27,299.072,213.500,2.000,-9.570,227.830,1.736,8.000,865.000,0.037,9.778,0.000,11111111,True
combo_target_04_top3,mfe_target,OSCR,2025-06-26T13:31:00Z,2025-06-26,20.040015,246.000000,closed,2025-06-26T13:46:00Z,2025-06-26,20.840,196.690,2.460,-2.460,199.260,0.010,7.000,316.000,0.045,8.107,0.000,10111111,True
combo_target_04_top3,mfe_target,OSCR,2025-06-26T13:47:00Z,2025-06-26,20.860425,237.000000,closed,2025-07-01T13:41:00Z,2025-07-01,21.709,201.150,2.370,-208.660,203.720,4.996,7.000,316.000,0.087,0.000,0.000,10111111,True
combo_target_04_top3,mfe_target,SHAK,2025-06-26T19:51:00Z,2025-06-26,139.009470,35.000000,closed,2025-09-09T13:31:00Z,2025-09-09,96.071,-1502.830,2.000,-1502.830,178.340,74.736,8.000,710.000,0.038,7.954,0.000,11111111,True
combo_target_04_top3,mfe_target,NU,2025-06-30T19:51:00Z,2025-06-30,13.761878,365.000000,closed,2025-08-28T13:31:00Z,2025-08-28,14.743,357.980,3.650,-677.760,357.980,58.736,8.000,116.000,0.039,7.598,0.000,11111111,True
combo_target_04_top3,mfe_target,HAS,2025-07-01T19:51:00Z,2025-07-01,77.348655,64.000000,closed,2025-08-14T18:06:00Z,2025-08-14,80.370,193.350,2.000,-223.270,195.930,43.927,8.000,875.000,0.047,8.658,0.000,11111111,True
combo_target_04_top3,mfe_target,JOBY,2025-07-02T19:51:00Z,2025-07-02,10.185090,494.000000,closed,2025-07-07T19:46:00Z,2025-07-07,10.595,202.350,4.940,-26.620,204.970,4.997,8.000,,0.039,6.407,0.000,11111111,True
combo_target_04_top3,mfe_target,TECL,2025-07-02T19:51:00Z,2025-07-02,93.906030,53.000000,closed,2025-07-03T14:16:00Z,2025-07-03,97.621,196.900,2.000,-2.490,199.490,0.767,7.000,849.000,0.032,9.489,0.000,11011111,True
combo_target_04_top3,mfe_target,JOBY,2025-07-08T13:31:00Z,2025-07-08,11.195595,452.000000,closed,2025-07-08T18:06:00Z,2025-07-08,11.639,200.500,4.520,-90.670,203.130,0.191,8.000,414.000,0.050,10.804,0.000,11111111,True
combo_target_04_top3,mfe_target,JOBY,2025-07-08T18:07:00Z,2025-07-08,11.650823,434.000000,closed,2025-07-10T16:11:00Z,2025-07-10,12.119,203.160,4.340,-154.430,205.790,1.919,8.000,414.000,0.092,0.000,0.000,11111111,True
combo_target_04_top3,mfe_target,U,2025-07-08T19:51:00Z,2025-07-08,29.659823,170.000000,closed,2025-07-17T13:31:00Z,2025-07-17,34.832,879.240,2.000,-173.370,1135.630,8.736,7.000,437.000,0.065,7.974,0.000,11101111,True
combo_target_04_top3,mfe_target,BA,2025-07-09T13:31:00Z,2025-07-09,225.617752,22.000000,closed,2025-07-29T13:31:00Z,2025-07-29,239.383,302.830,2.000,-42.190,302.830,20.000,7.000,49.000,0.032,13.817,0.000,11101111,True
combo_target_04_top3,mfe_target,KTOS,2025-07-09T19:51:00Z,2025-07-09,46.034506,110.000000,closed,2025-07-11T13:31:00Z,2025-07-11,51.784,632.450,2.000,-105.000,635.300,1.736,7.000,593.000,0.038,6.251,0.000,11111101,True
combo_target_04_top3,mfe_target,LEU,2025-07-10T13:31:00Z,2025-07-10,189.134520,26.000000,closed,2025-07-11T13:31:00Z,2025-07-11,192.402,84.950,2.000,-249.850,216.720,1.000,7.000,492.000,0.052,13.941,0.000,11111101,True
combo_target_04_top3,mfe_target,FBTC,2025-07-11T13:31:00Z,2025-07-11,102.536243,49.000000,closed,2025-08-14T13:31:00Z,2025-08-14,103.158,30.480,2.000,-206.600,231.460,34.000,7.000,482.000,0.035,11.739,0.000,11111101,True
combo_target_04_top3,mfe_target,GBTC,2025-07-11T13:31:00Z,2025-07-11,92.466210,55.000000,closed,2025-08-14T13:31:00Z,2025-08-14,92.883,22.950,2.000,-212.640,226.810,34.000,7.000,668.000,0.035,16.429,0.000,11111101,True
combo_target_04_top3,mfe_target,LEU,2025-07-14T19:51:00Z,2025-07-14,216.017955,23.000000,closed,2025-07-17T13:31:00Z,2025-07-17,228.184,279.830,2.000,-154.510,348.730,2.736,8.000,485.000,0.043,7.926,0.000,11111111,True
combo_target_04_top3,mfe_target,COHR,2025-07-15T13:31:00Z,2025-07-15,99.889920,51.000000,closed,2025-07-29T13:31:00Z,2025-07-29,106.701,347.350,2.000,-296.050,452.880,14.000,8.000,506.000,0.056,10.436,0.000,11111111,True
combo_target_04_top3,mfe_target,CONL,2025-07-16T13:31:00Z,2025-07-16,58.779575,88.000000,closed,2025-07-18T13:31:00Z,2025-07-18,64.741,524.630,2.000,-123.420,760.360,2.000,7.000,264.000,0.058,14.951,0.000,11101111,True
combo_target_04_top3,mfe_target,BN,2025-07-16T19:51:00Z,2025-07-16,65.702835,79.000000,closed,2025-07-18T13:46:00Z,2025-07-18,68.296,204.850,2.000,-2.590,207.550,1.747,8.000,899.000,0.037,8.958,0.000,11111111,True
