example_type,scan_date,symbol,trade_bucket,model_score_name,model_score_value,kumo_rank_by_score,kumo_score,baseline_rank,model_rank,rank_delta,model_492_combined_score,model_492_optimal_score,model_492_bad_risk_score,prior_467_combined_score,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_deployable_total_equity_ret_40d_pct,reason_codes,company_sector,company_industry,sector_category,sector_etf_proxy
risk_blend_demoted_bad,2026-03-31,CF,bad,model_492_combined_score,-1.9009556633555007,3.0,8.0,3,101,-98,-1.9009556633555007,-0.3560101623933245,1.5449455009621762,0.9338023224291776,-0.5257,9.4115,-13.9192,8.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,Basic Materials,Agricultural Inputs,Materials,XLB
risk_blend_demoted_bad,2026-03-19,MU,bad,model_492_combined_score,-0.9156095519763295,1.0,8.0,1,99,-98,-0.9156095519763295,-0.1808852259741355,0.7347243260021941,0.587511430978332,2.5073,6.0946,-29.8312,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Semiconductors,AI/Semis,XLK
risk_blend_demoted_bad,2026-02-26,LITE,bad,model_492_combined_score,-1.9484676003556904,4.0,8.0,4,102,-98,-1.9484676003556904,-0.5021711829918538,1.4462964173638366,0.6569008768375352,0.7427,18.9499,-19.3706,10.0136,realistic_entry_triggered;mae20_le_minus8,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2026-02-13,AMAT,bad,model_492_combined_score,-1.1489465587550394,1.0,8.0,1,98,-97,-1.1489465587550394,-0.3231961171467661,0.8257504416082733,0.4504758814417,-1.2225,12.8063,-9.7835,8.3241,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,,,,
risk_blend_demoted_bad,2026-02-17,LITE,bad,model_492_combined_score,-1.2044664629030715,2.0,8.0,2,99,-97,-1.2044664629030715,-0.3270007760182937,0.8774656868847779,0.3800426491448818,8.2895,30.3294,-8.9439,17.5873,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2025-12-29,SLV,bad,model_492_combined_score,-1.8599787876658034,1.0,8.0,1,98,-97,-1.8599787876658034,-0.3305941595985599,1.5293846280672434,0.936899552336692,52.6083,54.4027,-8.0674,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-01-16,SLV,bad,model_492_combined_score,-1.0320935522854522,2.0,8.0,2,99,-97,-1.0320935522854522,-0.15560161587289814,0.876491936412554,0.86528257707615,-22.8913,27.4278,-24.4228,15.4676,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-01-15,SLV,bad,model_492_combined_score,-1.080853787188103,2.0,8.0,2,99,-97,-1.080853787188103,-0.15394129625863728,0.9269124909294657,0.8810661941817732,-13.3201,36.7235,-18.4489,21.3376,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,,,,
risk_blend_demoted_bad,2026-04-08,LITE,bad,model_492_combined_score,-1.1896464400390987,3.0,8.0,3,100,-97,-1.1896464400390987,-0.40278195473600087,0.7868644853030977,0.2000794186983945,3.5088,11.9518,-14.4211,-2.0,realistic_entry_triggered;mae20_le_minus8,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2026-02-25,LITE,bad,model_492_combined_score,-1.1347481798592844,4.0,8.0,4,100,-96,-1.1347481798592844,-0.21813554162465276,0.9166126382346317,0.5305682388364861,9.1616,12.7585,-23.5674,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2026-03-31,USO,bad,model_492_combined_score,-0.6683299847459683,1.0,8.0,1,97,-96,-0.6683299847459683,-0.23809998517638117,0.4302299995695871,0.3518762226931334,20.567,21.4399,-11.625,8.3449,realistic_entry_triggered;mae20_le_minus8,,,,
risk_blend_demoted_bad,2026-01-09,MU,bad,model_492_combined_score,-0.5496337338424016,1.0,8.0,1,97,-96,-0.5496337338424016,0.039230269547286305,0.5888640033896878,0.4097540534355042,12.6149,33.7542,-3.6265,23.6823,realistic_entry_triggered;stop_before_target4_2,Technology,Semiconductors,AI/Semis,XLK
risk_blend_demoted_bad,2025-12-24,ASTS,bad,model_492_combined_score,-1.912998890310677,4.0,8.0,4,100,-96,-1.912998890310677,-0.32713350744273256,1.5858653828679443,0.8497251792520242,36.0649,57.0519,-10.0649,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-03-02,VLO,bad,model_492_combined_score,-1.8890727583304283,10.0,8.0,10,106,-96,-1.8890727583304283,-0.4548080685931877,1.4342646897372406,0.4278489558441545,14.2838,18.0099,-3.7573,10.2607,realistic_entry_triggered;stop_before_target4_2,Energy,Oil & Gas Refining & Marketing,Energy,XLE
risk_blend_demoted_bad,2026-03-02,SLV,bad,model_492_combined_score,-1.2305759409149664,2.0,8.0,2,98,-96,-1.2305759409149664,-0.19431409582471967,1.0362618450902468,0.9981048913760284,-14.6072,9.5254,-18.6498,8.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-01-14,SLV,bad,model_492_combined_score,-0.9357797984163636,1.0,8.0,1,97,-96,-0.9357797984163636,-0.19516136786346322,0.7406184305529004,0.8857754066431154,-15.8905,36.0292,-18.863,20.8992,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,,,,
risk_blend_demoted_bad,2026-02-19,DE,bad,model_492_combined_score,-1.1497949020574023,1.0,8.0,1,97,-96,-1.1497949020574023,-0.17149503591251022,0.9782998661448921,0.2384863768676978,-14.5533,0.8355,-16.0045,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,Industrials,Farm & Heavy Construction Machinery,Industrials,XLI
risk_blend_demoted_bad,2026-01-23,AMD,bad,model_492_combined_score,-0.5806072526026088,2.0,8.0,2,98,-96,-0.5806072526026088,0.062406653797288394,0.6430139063998972,0.548284217515912,-23.4026,1.4741,-25.7162,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2025-09-30,HOOD,bad,model_492_combined_score,-1.2206243641927248,3.0,8.0,3,99,-96,-1.2206243641927248,-0.26685425851039124,0.9537701056823336,0.523977173072369,3.3626,8.9197,-14.4273,8.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2026-03-11,MU,bad,model_492_combined_score,-0.8154085371060404,4.0,7.0,4,100,-96,-0.8154085371060404,-0.0854891064634597,0.7299194306425807,0.4474394074467872,2.411,16.177,-24.0259,10.5151,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Semiconductors,AI/Semis,XLK
risk_blend_demoted_bad,2026-02-03,LITE,bad,model_492_combined_score,-0.977166362687591,3.0,8.0,3,98,-95,-0.977166362687591,-0.17625436412975481,0.8009119985578362,0.5312080170709451,44.4031,65.8564,-10.1687,-2.0,realistic_entry_triggered;mae20_le_minus8,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2025-10-28,NOK,bad,model_492_combined_score,-0.7697042724365968,1.0,8.0,1,96,-95,-0.7697042724365968,-0.2821260246197154,0.4875782478168813,1.2381735268901322,-20.6806,0.0,-23.2984,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2025-10-30,CAH,bad,model_492_combined_score,-1.4701209599844836,4.0,8.0,4,99,-95,-1.4701209599844836,-0.5384170208879551,0.9317039390965285,0.6169609722691625,10.5118,11.9019,-2.0409,10.392,realistic_entry_triggered;stop_before_target4_2,Healthcare,Medical Distribution,Healthcare,XLV
risk_blend_demoted_bad,2026-02-26,AMAT,bad,model_492_combined_score,-1.8022864669810104,6.0,8.0,6,101,-95,-1.8022864669810104,-0.4995772059284646,1.3027092610525457,0.6538695587653286,-7.3947,3.8394,-13.4667,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-03-12,MU,bad,model_492_combined_score,-0.9418663289339313,5.0,7.0,5,100,-95,-0.9418663289339313,-0.19864363829998152,0.7432226906339497,0.5238087703522853,1.6266,15.1227,-24.7154,9.8297,realistic_entry_triggered;mae20_le_minus8,Technology,Semiconductors,AI/Semis,XLK
risk_blend_demoted_bad,2025-11-10,XPEV,bad,model_492_combined_score,-0.7782530138103568,1.0,8.0,1,96,-95,-0.7782530138103568,-0.23237815672681725,0.5458748570835396,0.9061308454682026,-27.5686,3.2358,-32.1938,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2025-12-11,GEV,bad,model_492_combined_score,-0.7890391725382121,3.0,8.0,3,98,-95,-0.7890391725382121,-0.07528041448216494,0.7137587580560472,0.0308473371116425,-8.3227,0.2909,-12.2955,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,Industrials,Specialty Industrial Machinery,Industrials,XLI
risk_blend_demoted_bad,2026-04-08,WDC,bad,model_492_combined_score,-1.1740023398033363,4.0,8.0,4,99,-95,-1.1740023398033363,-0.38573273396338104,0.7882696058399552,0.3785194029983035,40.8427,40.9794,-4.1817,66.8315,realistic_entry_triggered;stop_before_target4_2,Technology,Computer Hardware,Tech,XLK
risk_blend_demoted_bad,2025-12-30,SLV,bad,model_492_combined_score,-0.7169152970613688,1.0,8.0,1,96,-95,-0.7169152970613688,-0.09151403949873305,0.6254012575626358,0.889385203581594,60.9246,67.5771,-3.0668,29.5392,realistic_entry_triggered;stop_before_target4_2,,,,
risk_blend_demoted_bad,2025-10-01,HOOD,bad,model_492_combined_score,-1.4671905351768217,4.0,8.0,4,99,-95,-1.4671905351768217,-0.4391527925094126,1.0280377426674092,0.5781799894605412,1.337,7.7601,-15.3383,4.0,realistic_entry_triggered;mae20_le_minus8,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2025-12-31,AXSM,bad,model_492_combined_score,-0.7895482394823286,2.0,8.0,2,97,-95,-0.7895482394823286,-0.1986248202369712,0.5909234192453574,0.3380800567368268,0.5018,4.4564,-9.5892,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-01-26,SLV,bad,model_492_combined_score,-0.9185759006877313,1.0,8.0,1,96,-95,-0.9185759006877313,-0.21904145038436737,0.6995344503033639,0.8487875433913501,-19.383,12.0943,-33.517,8.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,,,,
risk_blend_demoted_bad,2025-11-10,EOSE,bad,model_492_combined_score,-0.9061721317831612,3.0,8.0,3,98,-95,-0.9061721317831612,-0.304278630911457,0.6018935008717042,0.9097871035934602,-20.9689,3.53,-38.9884,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2025-10-09,HOOD,bad,model_492_combined_score,-1.1804529324152022,5.0,8.0,5,100,-95,-1.1804529324152022,-0.4065545344051391,0.7738983980100632,-0.0450122660437359,-15.7586,1.3562,-20.2139,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2025-12-19,RKLB,bad,model_492_combined_score,-0.7957996050170446,3.0,8.0,3,98,-95,-0.7957996050170446,-0.19897442783860603,0.5968251771784386,0.6452494714460502,20.8528,36.5232,-8.3493,8.0,realistic_entry_triggered;mae20_le_minus8,,,,
risk_blend_demoted_bad,2026-03-04,VLO,bad,model_492_combined_score,-1.8101993786280963,5.0,8.0,5,99,-94,-1.8101993786280963,-0.46430702430579107,1.3458923543223054,0.2804243031437728,5.2113,12.6056,-6.8279,-2.0,realistic_entry_triggered;stop_before_target4_2,Energy,Oil & Gas Refining & Marketing,Energy,XLE
risk_blend_demoted_bad,2026-01-02,CIEN,bad,model_492_combined_score,-0.5383406201250392,6.0,8.0,6,100,-94,-0.5383406201250392,0.005806356109195554,0.5441469762342348,0.3266405931160473,7.2501,8.3367,-13.6894,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2025-09-25,HOOD,bad,model_492_combined_score,-1.5134954861084426,6.0,8.0,6,100,-94,-1.5134954861084426,-0.4112250256325059,1.1022704604759368,0.6225121566282736,8.1253,23.9007,-2.9957,15.5355,realistic_entry_triggered;stop_before_target4_2,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2026-02-27,SLV,bad,model_492_combined_score,-0.7297499208221012,2.0,8.0,2,96,-94,-0.7297499208221012,0.03442938108562329,0.7641793019077245,0.8556622152019122,-21.9046,1.4831,-25.6252,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-03-06,VLO,bad,model_492_combined_score,-1.4330907620794284,2.0,8.0,2,96,-94,-1.4330907620794284,-0.5941141960255543,0.838976566053874,-0.3517566477648268,8.4861,14.1626,-5.5396,11.7639,realistic_entry_triggered;stop_before_target4_2,Energy,Oil & Gas Refining & Marketing,Energy,XLE
risk_blend_demoted_bad,2025-10-02,HOOD,bad,model_492_combined_score,-1.2698840952580945,5.0,8.0,5,99,-94,-1.2698840952580945,-0.2952147928913232,0.9746693023667713,0.5563653279516045,-5.4625,4.7949,-17.6679,4.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2026-01-06,TSM,bad,model_492_combined_score,-0.41534234372035694,2.0,8.0,2,96,-94,-0.41534234372035694,0.13076096133390377,0.5461033050542607,0.4624562671600885,0.7177,8.2114,-2.6273,8.0,realistic_entry_triggered;stop_before_target4_2,,,,
risk_blend_demoted_bad,2026-03-12,CF,bad,model_492_combined_score,-1.2771086010375963,10.0,7.0,10,104,-94,-1.2771086010375963,-0.2504902876162508,1.0266183134213454,0.469861214154475,-8.4027,7.464,-16.374,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,Basic Materials,Agricultural Inputs,Materials,XLB
risk_blend_demoted_bad,2026-01-22,MU,bad,model_492_combined_score,-0.5523201634380089,1.0,8.0,1,95,-94,-0.5523201634380089,0.0273718382356941,0.579692001673703,0.3663586409675489,7.7979,14.6893,-8.3742,8.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Semiconductors,AI/Semis,XLK
risk_blend_demoted_bad,2025-12-08,CRH,bad,model_492_combined_score,-0.7211290472725569,2.0,8.0,2,96,-94,-0.7211290472725569,0.1296426615544819,0.8507717088270388,0.3680337651718729,-2.1812,3.2877,-2.6668,0.4776,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,Basic Materials,Building Materials,Materials,XLB
risk_blend_demoted_bad,2026-02-19,LITE,bad,model_492_combined_score,-1.1231709041101348,2.0,8.0,2,96,-94,-1.1231709041101348,-0.20902404192545349,0.9141468621846812,0.5429415295733309,21.0219,22.9937,-14.069,12.9389,realistic_entry_triggered;mae20_le_minus8,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2025-10-03,HOOD,bad,model_492_combined_score,-1.186356863203033,5.0,8.0,5,99,-94,-1.186356863203033,-0.34232959367302646,0.8440272695300065,0.2827613454678818,-3.9869,0.562,-20.9935,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2026-03-20,CIEN,bad,model_492_combined_score,-1.5823292255167878,5.0,8.0,5,99,-94,-1.5823292255167878,-0.48335552998019105,1.0989736955365967,0.6229000442950069,26.0065,29.6645,-9.4392,8.0,realistic_entry_triggered;mae20_le_minus8,Technology,Communication Equipment,Tech,XLK
risk_blend_demoted_bad,2026-03-20,WDC,bad,model_492_combined_score,-1.5686239144020024,4.0,8.0,4,98,-94,-1.5686239144020024,-0.47971346598575887,1.0889104484162435,0.6818454163149807,25.2838,27.474,-16.5936,-2.0,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,Technology,Computer Hardware,Tech,XLK
risk_blend_demoted_bad,2026-02-11,TSM,bad,model_492_combined_score,-0.47509844930301665,1.0,8.0,1,95,-94,-0.47509844930301665,0.024063285380375325,0.499161734683392,0.2885575571350961,-11.0686,2.9565,-12.4222,-2.0,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,,,,
risk_blend_demoted_bad,2025-09-09,HOOD,bad,model_492_combined_score,-1.2265002777281127,6.0,8.0,6,100,-94,-1.2265002777281127,-0.21207142709767243,1.0144288506304402,0.4849207805669113,20.1357,27.3358,-6.9564,-2.0,realistic_entry_triggered;stop_before_target4_2,Financial Services,Capital Markets,Financials,XLF
risk_blend_demoted_bad,2026-01-27,MU,bad,model_492_combined_score,-0.69409240870046,2.0,8.0,2,96,-94,-0.69409240870046,0.029679828480056278,0.7237722371805162,0.508729473000885,1.4768,7.8272,-13.8563,4.0,realistic_entry_triggered;mae20_le_minus8,Technology,Semiconductors,AI/Semis,XLK
