variant_id,family,wave,base_module,hypothesis,sweep_config_hash,window,ok,sharpe,ret_pct,dd_pct,orders,realized_net,unrealized,closed_trades,closed_wins,closed_losses,closed_win_rate,artifact_path,artifact_sha256,run_dir,result_path,error
ranksize_top20_flat_control,rank_aware_sizing_control,5,strategies.champion_intraday_gapvol,Control: LambdaMART Top-20 gate with current flat 5% heat-cap sizing.,90f501618cf2,jan2025_proof,True,-0.263,-0.771,7.6,42,-2237.33,"$1,472.69",3,0,3,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_sizing_jan_smoke_469/90f501618cf2/jan2025_proof,sweeps/runs/rank_aware_sizing_jan_smoke_469/90f501618cf2/jan2025_proof/backtests/2026-06-11_02-36-42/1636291010.json,
ranksize_top20_balanced,rank_aware_sizing,5,strategies.champion_intraday_gapvol,Top20: modestly overweight ranks 1-10 and underweight ranks 11-20.,656ba2f7f735,jan2025_proof,True,-0.249,-0.714,7.5,42,-2089.79,"$1,381.30",3,0,3,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_sizing_jan_smoke_469/656ba2f7f735/jan2025_proof,sweeps/runs/rank_aware_sizing_jan_smoke_469/656ba2f7f735/jan2025_proof/backtests/2026-06-11_02-36-12/1751082431.json,
ranksize_top50_flat_control,rank_aware_sizing_control,5,strategies.champion_intraday_gapvol,Control: LambdaMART Top-50 gate with current flat 5% heat-cap sizing.,76a95ffb70ce,jan2025_proof,True,0.947,1.382,7.0,42,-1609.69,"$2,995.35",2,0,2,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_sizing_jan_smoke_469/76a95ffb70ce/jan2025_proof,sweeps/runs/rank_aware_sizing_jan_smoke_469/76a95ffb70ce/jan2025_proof/backtests/2026-06-11_02-37-47/1970271561.json,
ranksize_top50_balanced,rank_aware_sizing,5,strategies.champion_intraday_gapvol,"Top50: overweight top ranks, keep ranks 11-20 near base, make ranks 21-50 small.",38f8dbccc027,jan2025_proof,True,0.582,0.855,7.5,58,-1147.06,"$2,006.11",2,0,2,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_sizing_jan_smoke_469/38f8dbccc027/jan2025_proof,sweeps/runs/rank_aware_sizing_jan_smoke_469/38f8dbccc027/jan2025_proof/backtests/2026-06-11_02-38-22/1643507057.json,
