variant_id,family,wave,base_module,hypothesis,sweep_config_hash,window,ok,sharpe,ret_pct,dd_pct,orders,realized_net,unrealized,closed_trades,closed_wins,closed_losses,closed_win_rate,artifact_path,artifact_sha256,run_dir,result_path,error
giveback_no_bull_top20_base,realization_baseline,3,strategies.realized_giveback_no_bull,Best return/DD realized candidate from #408: tight giveback without bullish-structure veto. LambdaMART Top-20 gate with the selected real strategy's current exit unchanged.,90f501618cf2,jan2025_proof,True,5.303,3.078,2.1,83,4514.01,"$-1,376.05",30,27,3,90.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/top20_realized_exit_jan_smoke_455_cache/90f501618cf2/jan2025_proof,sweeps/runs/top20_realized_exit_jan_smoke_455_cache/90f501618cf2/jan2025_proof/backtests/2026-06-10_20-27-12/1123995113.json,
giveback_no_bull_top20_stale20,stale_mfe,3,strategies.realized_giveback_no_bull,"Best return/DD realized candidate from #408: tight giveback without bullish-structure veto. Add stale-MFE exit after 20 trading sessions without a fresh peak, once MFE reached 4%.",1c173eae7b0b,jan2025_proof,True,5.49,3.057,2.0,82,4412.12,"$-1,296.99",29,27,2,93.10344827586206,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/top20_realized_exit_jan_smoke_455_cache/1c173eae7b0b/jan2025_proof,sweeps/runs/top20_realized_exit_jan_smoke_455_cache/1c173eae7b0b/jan2025_proof/backtests/2026-06-10_20-28-53/1699660082.json,
