variant_id,family,hypothesis,config_hash,rc,status,ok,net_profit,drawdown,total_orders,sharpe,trades_csv,orders_csv,exit_events_csv,artifact_error,error,run_dir,result_path
combo_gb_buy005,combo,Best exit plus 0.5% buy-stop offset.,97a40998938b,0,Completed,True,3.495%,1.800%,62,5.823,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/trades.csv,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/orders.csv,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/exit_events.csv,,,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json
