variant_id,family,config_hash,result_path,status,symbol,qty,entry_order_id,exit_order_id,entry_time,exit_time,entry_date,exit_date,duration_days,entry_price,exit_price,pnl,return_pct,entry_tag,exit_tag,exit_event,exit_reason,censored
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,MA,7.0,54,,1738079460.0,,2025-01-28,,,550.77525,,,,decision_gap=0.0046&decision_vol=6.083&decision_tdist=0.0000&decision_rank=77,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,MRK,39.0,14,,1736865060.0,,2025-01-14,,,100.5552525,,,,decision_gap=-0.0046&decision_vol=5.933&decision_tdist=0.0000&decision_rank=106,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,NVDA,28.0,36,,1737729060.0,,2025-01-24,,,147.863895,,,,decision_gap=0.0039&decision_vol=8.714&decision_tdist=0.0000&decision_rank=1,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,AVGO,19.0,61,,1738333860.0,,2025-01-31,,,219.7648275,,,,decision_gap=0.0185&decision_vol=6.815&decision_tdist=0.0000&decision_rank=9,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,AAPL,16.0,4,,1736865060.0,,2025-01-14,,,236.007945,,,,decision_gap=0.0064&decision_vol=6.100&decision_tdist=0.0000&decision_rank=4,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,AMZN,17.0,52,,1738075860.0,,2025-01-28,,,237.03846,,,,decision_gap=0.0063&decision_vol=6.321&decision_tdist=0.0000&decision_rank=8,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,AMD,34.0,59,,1738247460.0,,2025-01-30,,,119.90982495,,,,decision_gap=0.0208&decision_vol=9.207&decision_tdist=0.0000&decision_rank=12,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,NFLX,4.0,33,,1737642660.0,,2025-01-23,,,970.2999075,,,,decision_gap=0.0169&decision_vol=8.957&decision_tdist=0.0000&decision_rank=17,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,CRM,11.0,50,,1738074660.0,,2025-01-28,,,355.967895,,,,decision_gap=0.0248&decision_vol=7.628&decision_tdist=0.0000&decision_rank=36,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,JPM,15.0,25,,1737470460.0,,2025-01-21,,,261.220545,,,,decision_gap=0.0065&decision_vol=1.331&decision_tdist=0.0000&decision_rank=28,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,MSFT,9.0,53,,1738076460.0,,2025-01-28,,,437.16577365,,,,decision_gap=0.0055&decision_vol=4.356&decision_tdist=0.0000&decision_rank=7,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,GOOGL,21.0,49,,1738074660.0,,2025-01-28,,,192.61626,,,,decision_gap=0.0037&decision_vol=5.607&decision_tdist=0.0000&decision_rank=14,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,PG,24.0,57,,1738161060.0,,2025-01-29,,,167.2439802,,,,decision_gap=0.0058&decision_vol=4.479&decision_tdist=0.0000&decision_rank=91,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,UNH,7.0,18,,1736887860.0,,2025-01-14,,,544.6371825,,,,decision_gap=0.0053&decision_vol=8.229&decision_tdist=0.0000&decision_rank=20,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,META,6.0,40,,1737991560.0,,2025-01-27,,,651.175425,,,,decision_gap=0.0053&decision_vol=6.085&decision_tdist=0.0000&decision_rank=6,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,LLY,5.0,51,,1738074960.0,,2025-01-28,,,812.66613,,,,decision_gap=0.0044&decision_vol=1.703&decision_tdist=0.0000&decision_rank=21,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,COST,4.0,21,,1736951460.0,,2025-01-15,,,928.0788075,,,,decision_gap=0.0109&decision_vol=6.651&decision_tdist=0.0000&decision_rank=37,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,XOM,36.0,22,,1736951460.0,,2025-01-15,,,110.625285,,,,decision_gap=0.0081&decision_vol=4.949&decision_tdist=0.0000&decision_rank=46,,,,True
combo_gb_buy005,combo,97a40998938b,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_combo_30_cached_storage_smoke/combo_gb_buy005/jan2025_proof/backtests/2026-06-08_17-45-46/1702633449.json,open,ABBV,23.0,23,,1737042960.0,,2025-01-16,,,172.2210675,,,,decision_gap=0.0048&decision_vol=4.011&decision_tdist=0.0000&decision_rank=120,,,,True
