variant_id,family,wave,base_module,hypothesis,sweep_config_hash,window,ok,sharpe,ret_pct,dd_pct,orders,realized_net,unrealized,closed_trades,closed_wins,closed_losses,closed_win_rate,artifact_path,artifact_sha256,run_dir,result_path,error
rankaware_top20_gate_control,rank_aware_control,4,strategies.champion_intraday_gapvol,Control: LambdaMART Top-20 gate with current gap/loud-open intraday confirm.,90f501618cf2,jan2025_proof,True,-0.263,-0.771,7.6,42,-2237.33,"$1,472.69",3,0,3,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_intraday_jan_smoke_469/90f501618cf2/jan2025_proof,sweeps/runs/rank_aware_intraday_jan_smoke_469/90f501618cf2/jan2025_proof/backtests/2026-06-11_01-16-24/1420681726.json,
rankaware_top20_bucket_default,rank_aware_entry,4,strategies.champion_intraday_gapvol,Top20: ranks 1-10 can pass looser gap/open-volume; ranks 11-20 use canonical confirmation.,58e33e3c5a30,jan2025_proof,True,-0.329,-1.069,8.6,44,-2237.33,"$1,174.26",3,0,3,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_intraday_jan_smoke_469/58e33e3c5a30/jan2025_proof,sweeps/runs/rank_aware_intraday_jan_smoke_469/58e33e3c5a30/jan2025_proof/backtests/2026-06-11_01-16-58/1435356971.json,
rankaware_top50_gate_control,rank_aware_control,4,strategies.champion_intraday_gapvol,Control: LambdaMART Top-50 gate with current gap/loud-open intraday confirm.,76a95ffb70ce,jan2025_proof,True,0.947,1.382,7.0,42,-1609.69,"$2,995.35",2,0,2,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_intraday_jan_smoke_469/76a95ffb70ce/jan2025_proof,sweeps/runs/rank_aware_intraday_jan_smoke_469/76a95ffb70ce/jan2025_proof/backtests/2026-06-11_01-18-05/1792420293.json,
rankaware_top50_bucket_default,rank_aware_entry,4,strategies.champion_intraday_gapvol,"Top50: keep breadth, but ranks beyond 20 need strong gap and volume confirmation.",cd78dbfe08b3,jan2025_proof,True,-0.58,-1.8,9.3,44,-2258.40,$464.36,3,0,3,0.0,storage/bct_lambdamart_qc_safe_v1.json,8efd413bb3d05a98bc7fbd6fecd04489e1137d6c15bd845cb3bed7b29f58d4ed,sweeps/runs/rank_aware_intraday_jan_smoke_469/cd78dbfe08b3/jan2025_proof,sweeps/runs/rank_aware_intraday_jan_smoke_469/cd78dbfe08b3/jan2025_proof/backtests/2026-06-11_01-18-38/1858316029.json,
