variant_id,family,wave,hypothesis,sweep_config_hash,window,ok,sharpe,ret_pct,dd_pct,orders,run_dir,result_path,error
entry_gapvol_base,entry_confirmation,4,Canonical intraday gap/loud-open confirmation under George ranking.,7db5e9b81a85,fy2025_full,True,0.984,27.813,20.2,74,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/7db5e9b81a85/fy2025_full,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/7db5e9b81a85/fy2025_full/backtests/2026-06-09_04-45-36/1935688263.json,
entry_gapvol_gap04,entry_confirmation,4,Require a stronger +4% gap before intraday confirmation.,4283f8153b5b,fy2025_full,True,0.448,11.952,22.6,78,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/4283f8153b5b/fy2025_full,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/4283f8153b5b/fy2025_full/backtests/2026-06-09_04-46-16/1547249286.json,
entry_gapvol_gap05,entry_confirmation,4,Require the highly selective +5% gap cohort.,bc3b8ca7b204,fy2025_full,True,0.062,0.018,22.4,78,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/bc3b8ca7b204/fy2025_full,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/bc3b8ca7b204/fy2025_full/backtests/2026-06-09_05-02-32/1547608803.json,
entry_gapvol_window60,entry_confirmation,4,Allow the first 60 minutes for the gap/loud-open confirmation.,1c7f726c7815,fy2025_full,True,0.699,18.652,23.0,76,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/1c7f726c7815/fy2025_full,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/1c7f726c7815/fy2025_full/backtests/2026-06-09_05-03-24/1123642464.json,
entry_gapvol_vol125,entry_confirmation,4,Require 1.25x opening volume for a louder confirmation.,fb8bb45b04d6,fy2025_full,True,0.984,27.813,20.2,74,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/fb8bb45b04d6/fy2025_full,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/fb8bb45b04d6/fy2025_full/backtests/2026-06-09_05-20-59/1959035263.json,
entry_gapvol_vol150,entry_confirmation,4,Require 1.5x opening volume to test stricter selectivity.,ff644ec0fb60,fy2025_full,True,0.984,27.813,20.2,74,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/ff644ec0fb60/fy2025_full,/Users/falk/projects/kumo-qc-412-exit-diagnostics/sweeps/runs/george_context_30_w4_fy2025_stable4/ff644ec0fb60/fy2025_full/backtests/2026-06-09_05-21-58/1175410517.json,
