variant_id,date,symbol,event,module,reason,days_held,pnl,return_pct,mfe_pct,mae_pct,giveback_from_peak_pct,raw
giveback_no_bull_scanner_top20,2025-01-03,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,0,231.18,0.060,0.062,-0.010,0.002,EXIT_EVENT|2025-01-03|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=0|qty=10.000000|entry_price=383.460000|exit_price=406.577600|pnl=231.176000|return_pct=0.060287|mfe_pct=0.061806|mae_pct=-0.010457|peak_return_pct=0.061806|giveback_from_peak_pct=0.001519
giveback_no_bull_scanner_top20,2025-01-06,AMD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,3,234.88,0.060,0.070,-0.006,0.010,EXIT_EVENT|2025-01-06|AMD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=3|qty=32.000000|entry_price=122.210000|exit_price=129.550000|pnl=234.880000|return_pct=0.060061|mfe_pct=0.069716|mae_pct=-0.006464|peak_return_pct=0.069716|giveback_from_peak_pct=0.009656
giveback_no_bull_scanner_top20,2025-01-07,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,4,114.50,0.030,0.046,-0.011,0.016,EXIT_EVENT|2025-01-07|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=4|qty=20.000000|entry_price=192.140000|exit_price=197.865000|pnl=114.500000|return_pct=0.029796|mfe_pct=0.046112|mae_pct=-0.011268|peak_return_pct=0.046112|giveback_from_peak_pct=0.016316
giveback_no_bull_scanner_top20,2025-01-07,META,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,4,67.53,0.019,0.042,-0.016,0.024,EXIT_EVENT|2025-01-07|META|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=4|qty=6.000000|entry_price=606.415000|exit_price=617.670000|pnl=67.530000|return_pct=0.018560|mfe_pct=0.042357|mae_pct=-0.016493|peak_return_pct=0.042357|giveback_from_peak_pct=0.023797
giveback_no_bull_scanner_top20,2025-01-10,UNH,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,4,61.32,0.017,0.046,-0.013,0.029,EXIT_EVENT|2025-01-10|UNH|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=4|qty=7.000000|entry_price=511.790000|exit_price=520.550000|pnl=61.320000|return_pct=0.017116|mfe_pct=0.046230|mae_pct=-0.012525|peak_return_pct=0.046230|giveback_from_peak_pct=0.029114
giveback_no_bull_scanner_top20,2025-01-15,HD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,12,137.35,0.035,0.051,-0.021,0.015,EXIT_EVENT|2025-01-15|HD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=12|qty=10.000000|entry_price=388.385000|exit_price=402.120000|pnl=137.350000|return_pct=0.035364|mfe_pct=0.050504|mae_pct=-0.021332|peak_return_pct=0.050504|giveback_from_peak_pct=0.015140
giveback_no_bull_scanner_top20,2025-01-16,JPM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,13,158.73,0.041,0.056,-0.019,0.015,EXIT_EVENT|2025-01-16|JPM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=13|qty=16.000000|entry_price=243.459200|exit_price=253.380000|pnl=158.732800|return_pct=0.040749|mfe_pct=0.055762|mae_pct=-0.019384|peak_return_pct=0.055762|giveback_from_peak_pct=0.015013
giveback_no_bull_scanner_top20,2025-01-17,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,11,108.05,0.029,0.061,-0.090,0.032,EXIT_EVENT|2025-01-17|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=11|qty=9.000000|entry_price=414.475000|exit_price=426.480000|pnl=108.045000|return_pct=0.028964|mfe_pct=0.060957|mae_pct=-0.089716|peak_return_pct=0.060957|giveback_from_peak_pct=0.031992
giveback_no_bull_scanner_top20,2025-01-21,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,0,52.29,0.014,0.045,-0.002,0.032,EXIT_EVENT|2025-01-21|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=0|qty=9.000000|entry_price=420.670000|exit_price=426.480000|pnl=52.290000|return_pct=0.013811|mfe_pct=0.045332|mae_pct=-0.002187|peak_return_pct=0.045332|giveback_from_peak_pct=0.031521
giveback_no_bull_scanner_top20,2025-01-21,XOM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,18,116.55,0.029,0.044,-0.021,0.015,EXIT_EVENT|2025-01-21|XOM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=18|qty=37.000000|entry_price=108.060000|exit_price=111.210000|pnl=116.550000|return_pct=0.029150|mfe_pct=0.044467|mae_pct=-0.021099|peak_return_pct=0.044467|giveback_from_peak_pct=0.015316
giveback_no_bull_scanner_top20,2025-01-22,NFLX,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,15,380.76,0.108,0.130,-0.068,0.022,EXIT_EVENT|2025-01-22|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=15|qty=4.000000|entry_price=884.000000|exit_price=979.190000|pnl=380.760000|return_pct=0.107681|mfe_pct=0.130090|mae_pct=-0.068417|peak_return_pct=0.130090|giveback_from_peak_pct=0.022410
giveback_no_bull_scanner_top20,2025-01-22,ORCL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,19,452.88,0.113,0.152,-0.085,0.039,EXIT_EVENT|2025-01-22|ORCL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=19|qty=24.000000|entry_price=166.620000|exit_price=185.490000|pnl=452.880000|return_pct=0.113252|mfe_pct=0.152263|mae_pct=-0.085224|peak_return_pct=0.152263|giveback_from_peak_pct=0.039011
giveback_no_bull_scanner_top20,2025-01-22,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,19,157.71,0.040,0.059,-0.059,0.019,EXIT_EVENT|2025-01-22|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=19|qty=17.000000|entry_price=233.173000|exit_price=242.450000|pnl=157.709000|return_pct=0.039786|mfe_pct=0.058828|mae_pct=-0.058596|peak_return_pct=0.058828|giveback_from_peak_pct=0.019042
giveback_no_bull_scanner_top20,2025-01-22,COST,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,19,121.58,0.033,0.049,-0.002,0.016,EXIT_EVENT|2025-01-22|COST|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=19|qty=4.000000|entry_price=911.945000|exit_price=942.340000|pnl=121.580000|return_pct=0.033330|mfe_pct=0.048912|mae_pct=-0.002223|peak_return_pct=0.048912|giveback_from_peak_pct=0.015582
giveback_no_bull_scanner_top20,2025-01-27,AMZN,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,23,61.91,0.016,0.057,-0.033,0.041,EXIT_EVENT|2025-01-27|AMZN|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=23|qty=17.000000|entry_price=223.553000|exit_price=227.195000|pnl=61.914000|return_pct=0.016291|mfe_pct=0.057467|mae_pct=-0.032892|peak_return_pct=0.057467|giveback_from_peak_pct=0.041176
giveback_no_bull_scanner_top20,2025-01-27,MSFT,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,24,26.64,0.007,0.061,-0.026,0.054,EXIT_EVENT|2025-01-27|MSFT|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=24|qty=9.000000|entry_price=421.700000|exit_price=424.660000|pnl=26.640000|return_pct=0.007019|mfe_pct=0.060636|mae_pct=-0.026037|peak_return_pct=0.060636|giveback_from_peak_pct=0.053616
giveback_no_bull_scanner_top20,2025-01-27,JPM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,10,134.18,0.035,0.054,-0.058,0.019,EXIT_EVENT|2025-01-27|JPM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=10|qty=15.000000|entry_price=253.380000|exit_price=262.325000|pnl=134.175000|return_pct=0.035303|mfe_pct=0.054148|mae_pct=-0.057779|peak_return_pct=0.054148|giveback_from_peak_pct=0.018845
giveback_no_bull_scanner_top20,2025-01-27,CRM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,24,122.97,0.031,0.047,-0.057,0.016,EXIT_EVENT|2025-01-27|CRM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=24|qty=12.000000|entry_price=332.630000|exit_price=342.877500|pnl=122.970000|return_pct=0.030808|mfe_pct=0.047230|mae_pct=-0.056609|peak_return_pct=0.047230|giveback_from_peak_pct=0.016422
giveback_no_bull_scanner_top20,2025-01-27,META,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,19,285.81,0.078,0.084,-0.039,0.006,EXIT_EVENT|2025-01-27|META|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=19|qty=6.000000|entry_price=612.335000|exit_price=659.970000|pnl=285.810000|return_pct=0.077792|mfe_pct=0.084161|mae_pct=-0.038843|peak_return_pct=0.084161|giveback_from_peak_pct=0.006369
giveback_no_bull_scanner_top20,2025-01-27,V,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,24,230.52,0.061,0.063,-0.037,0.003,EXIT_EVENT|2025-01-27|V|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=24|qty=12.000000|entry_price=315.490000|exit_price=334.700000|pnl=230.520000|return_pct=0.060889|mfe_pct=0.063393|mae_pct=-0.036927|peak_return_pct=0.063393|giveback_from_peak_pct=0.002504
giveback_no_bull_scanner_top20,2025-01-28,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,22,118.42,0.030,0.049,-0.068,0.018,EXIT_EVENT|2025-01-28|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=22|qty=5.000000|entry_price=778.245000|exit_price=801.930000|pnl=118.425000|return_pct=0.030434|mfe_pct=0.048706|mae_pct=-0.068404|peak_return_pct=0.048706|giveback_from_peak_pct=0.018272
giveback_no_bull_scanner_top20,2025-01-28,CRM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,0,104.50,0.027,0.043,-0.002,0.016,EXIT_EVENT|2025-01-28|CRM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=0|qty=11.000000|entry_price=351.090000|exit_price=360.590000|pnl=104.500000|return_pct=0.027059|mfe_pct=0.043379|mae_pct=-0.001809|peak_return_pct=0.043379|giveback_from_peak_pct=0.016321
giveback_no_bull_scanner_top20,2025-01-28,HD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,12,125.14,0.034,0.049,-0.005,0.015,EXIT_EVENT|2025-01-28|HD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=12|qty=9.000000|entry_price=406.130000|exit_price=420.035000|pnl=125.145000|return_pct=0.034238|mfe_pct=0.049383|mae_pct=-0.005451|peak_return_pct=0.049383|giveback_from_peak_pct=0.015145
giveback_no_bull_scanner_top20,2025-01-30,MA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,27,303.94,0.083,0.105,-0.043,0.021,EXIT_EVENT|2025-01-30|MA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=27|qty=7.000000|entry_price=522.300000|exit_price=565.720000|pnl=303.940000|return_pct=0.083132|mfe_pct=0.104614|mae_pct=-0.042849|peak_return_pct=0.104614|giveback_from_peak_pct=0.021482
giveback_no_bull_scanner_top20,2025-01-30,META,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,2,125.44,0.031,0.067,-0.062,0.036,EXIT_EVENT|2025-01-30|META|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=2|qty=6.000000|entry_price=666.082500|exit_price=686.990000|pnl=125.445000|return_pct=0.031389|mfe_pct=0.067120|mae_pct=-0.061528|peak_return_pct=0.067120|giveback_from_peak_pct=0.035731
giveback_no_bull_scanner_top20,2025-01-31,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,28,102.74,0.026,0.070,-0.062,0.044,EXIT_EVENT|2025-01-31|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=28|qty=22.000000|entry_price=179.230000|exit_price=183.900000|pnl=102.740000|return_pct=0.026056|mfe_pct=0.069966|mae_pct=-0.062322|peak_return_pct=0.069966|giveback_from_peak_pct=0.043910
giveback_no_bull_scanner_top20,2025-01-31,V,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,3,98.64,0.025,0.053,-0.090,0.028,EXIT_EVENT|2025-01-31|V|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=3|qty=12.000000|entry_price=333.710000|exit_price=341.930000|pnl=98.640000|return_pct=0.024632|mfe_pct=0.052560|mae_pct=-0.089509|peak_return_pct=0.052560|giveback_from_peak_pct=0.027928
giveback_no_bull_scanner_top20,2025-02-03,COST,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,11,132.96,0.035,0.052,-0.034,0.016,EXIT_EVENT|2025-02-03|COST|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=11|qty=4.000000|entry_price=942.340000|exit_price=975.580000|pnl=132.960000|return_pct=0.035274|mfe_pct=0.051637|mae_pct=-0.034406|peak_return_pct=0.051637|giveback_from_peak_pct=0.016364
giveback_no_bull_scanner_top20,2025-02-04,NFLX,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,12,94.89,0.025,0.041,-0.011,0.017,EXIT_EVENT|2025-02-04|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=12|qty=4.000000|entry_price=968.000000|exit_price=991.722300|pnl=94.889200|return_pct=0.024507|mfe_pct=0.041322|mae_pct=-0.011054|peak_return_pct=0.041322|giveback_from_peak_pct=0.016816
giveback_no_bull_scanner_top20,2025-02-05,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,28,-163.85,-0.041,0.046,-0.053,0.088,EXIT_EVENT|2025-02-05|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=28|qty=20.000000|entry_price=197.865000|exit_price=189.672500|pnl=-163.850000|return_pct=-0.041404|mfe_pct=0.046421|mae_pct=-0.053092|peak_return_pct=0.046421|giveback_from_peak_pct=0.087825
giveback_no_bull_scanner_top20,2025-02-05,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,8,159.24,0.040,0.055,-0.096,0.015,EXIT_EVENT|2025-02-05|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=8|qty=5.000000|entry_price=801.930000|exit_price=833.777800|pnl=159.239000|return_pct=0.039714|mfe_pct=0.055080|mae_pct=-0.095919|peak_return_pct=0.055080|giveback_from_peak_pct=0.015366
giveback_no_bull_scanner_top20,2025-02-05,COST,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,2,237.28,0.061,0.061,-0.067,0.000,EXIT_EVENT|2025-02-05|COST|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=2|qty=4.000000|entry_price=975.580000|exit_price=1034.900000|pnl=237.280000|return_pct=0.060805|mfe_pct=0.060887|mae_pct=-0.067306|peak_return_pct=0.060887|giveback_from_peak_pct=0.000082
giveback_no_bull_scanner_top20,2025-02-06,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,1,201.81,0.061,0.061,-0.130,0.000,EXIT_EVENT|2025-02-06|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=1|qty=4.000000|entry_price=833.777800|exit_price=884.230000|pnl=201.808800|return_pct=0.060510|mfe_pct=0.060990|mae_pct=-0.130452|peak_return_pct=0.060990|giveback_from_peak_pct=0.000480
giveback_no_bull_scanner_top20,2025-02-07,JPM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,11,240.07,0.061,0.062,-0.090,0.001,EXIT_EVENT|2025-02-07|JPM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=11|qty=15.000000|entry_price=262.325000|exit_price=278.330000|pnl=240.075000|return_pct=0.061012|mfe_pct=0.061546|mae_pct=-0.089908|peak_return_pct=0.061546|giveback_from_peak_pct=0.000534
giveback_no_bull_scanner_top20,2025-02-07,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,4,107.94,0.028,0.049,-0.094,0.021,EXIT_EVENT|2025-02-07|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=4|qty=21.000000|entry_price=185.460000|exit_price=190.600000|pnl=107.940000|return_pct=0.027715|mfe_pct=0.048690|mae_pct=-0.093821|peak_return_pct=0.048690|giveback_from_peak_pct=0.020975
giveback_no_bull_scanner_top20,2025-02-07,META,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,7,114.88,0.033,0.049,-0.096,0.016,EXIT_EVENT|2025-02-07|META|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=7|qty=5.000000|entry_price=691.285000|exit_price=714.260000|pnl=114.875000|return_pct=0.033235|mfe_pct=0.048786|mae_pct=-0.095742|peak_return_pct=0.048786|giveback_from_peak_pct=0.015551
giveback_no_bull_scanner_top20,2025-02-11,NFLX,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,6,100.55,0.025,0.041,-0.035,0.016,EXIT_EVENT|2025-02-11|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=6|qty=4.000000|entry_price=991.722300|exit_price=1016.860000|pnl=100.550800|return_pct=0.025348|mfe_pct=0.041471|mae_pct=-0.034710|peak_return_pct=0.041471|giveback_from_peak_pct=0.016123
giveback_no_bull_scanner_top20,2025-02-18,COST,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,12,62.53,0.020,0.042,-0.121,0.022,EXIT_EVENT|2025-02-18|COST|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=12|qty=3.000000|entry_price=1034.900000|exit_price=1055.745000|pnl=62.535000|return_pct=0.020142|mfe_pct=0.041874|mae_pct=-0.120767|peak_return_pct=0.041874|giveback_from_peak_pct=0.021732
giveback_no_bull_scanner_top20,2025-02-18,NFLX,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,7,127.76,0.031,0.047,-0.059,0.015,EXIT_EVENT|2025-02-18|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=7|qty=4.000000|entry_price=1016.860000|exit_price=1048.800000|pnl=127.760000|return_pct=0.031410|mfe_pct=0.046850|mae_pct=-0.058572|peak_return_pct=0.046850|giveback_from_peak_pct=0.015440
giveback_no_bull_scanner_top20,2025-02-20,V,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,17,91.06,0.024,0.044,-0.112,0.019,EXIT_EVENT|2025-02-20|V|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=17|qty=11.000000|entry_price=342.212100|exit_price=350.490000|pnl=91.056900|return_pct=0.024189|mfe_pct=0.043651|mae_pct=-0.112130|peak_return_pct=0.043651|giveback_from_peak_pct=0.019462
giveback_no_bull_scanner_top20,2025-02-21,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,11,246.85,0.062,0.071,-0.117,0.010,EXIT_EVENT|2025-02-21|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=11|qty=21.000000|entry_price=190.380000|exit_price=202.135000|pnl=246.855000|return_pct=0.061745|mfe_pct=0.071410|mae_pct=-0.117239|peak_return_pct=0.071410|giveback_from_peak_pct=0.009665
giveback_no_bull_scanner_top20,2025-02-24,PG,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,52,107.52,0.027,0.042,-0.051,0.015,EXIT_EVENT|2025-02-24|PG|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=52|qty=24.000000|entry_price=165.960100|exit_price=170.440000|pnl=107.517600|return_pct=0.026994|mfe_pct=0.042299|mae_pct=-0.051157|peak_return_pct=0.042299|giveback_from_peak_pct=0.015305
giveback_no_bull_scanner_top20,2025-02-25,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,18,88.84,0.025,0.041,-0.039,0.016,EXIT_EVENT|2025-02-25|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=18|qty=4.000000|entry_price=875.990000|exit_price=898.200000|pnl=88.840000|return_pct=0.025354|mfe_pct=0.041108|mae_pct=-0.039384|peak_return_pct=0.041108|giveback_from_peak_pct=0.015753
giveback_no_bull_scanner_top20,2025-03-04,PG,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,7,158.47,0.040,0.056,-0.076,0.016,EXIT_EVENT|2025-03-04|PG|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=7|qty=23.000000|entry_price=170.440000|exit_price=177.330000|pnl=158.470000|return_pct=0.040425|mfe_pct=0.056031|mae_pct=-0.076097|peak_return_pct=0.056031|giveback_from_peak_pct=0.015607
giveback_no_bull_scanner_top20,2025-03-04,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,8,91.96,0.024,0.063,-0.172,0.039,EXIT_EVENT|2025-03-04|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=8|qty=19.000000|entry_price=202.910000|exit_price=207.750000|pnl=91.960000|return_pct=0.023853|mfe_pct=0.062836|mae_pct=-0.171751|peak_return_pct=0.062836|giveback_from_peak_pct=0.038983
giveback_no_bull_scanner_top20,2025-03-04,MA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,32,-34.72,-0.009,0.040,-0.107,0.049,EXIT_EVENT|2025-03-04|MA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=32|qty=7.000000|entry_price=559.680000|exit_price=554.720000|pnl=-34.720000|return_pct=-0.008862|mfe_pct=0.040291|mae_pct=-0.106775|peak_return_pct=0.040291|giveback_from_peak_pct=0.049153
giveback_no_bull_scanner_top20,2025-03-04,V,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,11,8.47,0.002,0.044,-0.135,0.042,EXIT_EVENT|2025-03-04|V|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=11|qty=11.000000|entry_price=351.120000|exit_price=351.890000|pnl=8.470000|return_pct=0.002193|mfe_pct=0.043917|mae_pct=-0.134655|peak_return_pct=0.043917|giveback_from_peak_pct=0.041724
giveback_no_bull_scanner_top20,2025-03-05,MA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,0,2.98,0.001,0.050,-0.098,0.050,EXIT_EVENT|2025-03-05|MA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=0|qty=7.000000|entry_price=554.295000|exit_price=554.720000|pnl=2.975000|return_pct=0.000767|mfe_pct=0.050397|mae_pct=-0.098098|peak_return_pct=0.050397|giveback_from_peak_pct=0.049631
giveback_no_bull_scanner_top20,2025-03-05,V,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,0,0.99,0.000,0.042,-0.136,0.042,EXIT_EVENT|2025-03-05|V|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=0|qty=11.000000|entry_price=351.800000|exit_price=351.890000|pnl=0.990000|return_pct=0.000256|mfe_pct=0.041899|mae_pct=-0.136327|peak_return_pct=0.041899|giveback_from_peak_pct=0.041643
giveback_no_bull_scanner_top20,2025-03-11,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,6,72.63,0.019,0.044,-0.198,0.025,EXIT_EVENT|2025-03-11|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=6|qty=18.000000|entry_price=209.425000|exit_price=213.460000|pnl=72.630000|return_pct=0.019267|mfe_pct=0.044097|mae_pct=-0.197517|peak_return_pct=0.044097|giveback_from_peak_pct=0.024830
giveback_no_bull_scanner_top20,2025-04-08,UNH,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,84,101.99,0.027,0.084,-0.187,0.057,EXIT_EVENT|2025-04-08|UNH|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=84|qty=7.000000|entry_price=539.660000|exit_price=554.230000|pnl=101.990000|return_pct=0.026998|mfe_pct=0.084034|mae_pct=-0.187451|peak_return_pct=0.084034|giveback_from_peak_pct=0.057036
giveback_no_bull_scanner_top20,2025-04-09,UNH,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,0,-31.47,-0.009,0.046,-0.216,0.055,EXIT_EVENT|2025-04-09|UNH|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=0|qty=6.000000|entry_price=559.475000|exit_price=554.230000|pnl=-31.470000|return_pct=-0.009375|mfe_pct=0.045641|mae_pct=-0.216230|peak_return_pct=0.045641|giveback_from_peak_pct=0.055016
giveback_no_bull_scanner_top20,2025-04-28,NFLX,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,68,132.60,0.042,0.059,-0.217,0.017,EXIT_EVENT|2025-04-28|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=68|qty=3.000000|entry_price=1048.800000|exit_price=1093.000000|pnl=132.600000|return_pct=0.042143|mfe_pct=0.058933|mae_pct=-0.217105|peak_return_pct=0.058933|giveback_from_peak_pct=0.016789
