variant_id,config_hash,event,date,symbol,module,reason,order_id,days_held,qty,entry_price,exit_price,pnl,return_pct,mfe_pct,mae_pct,peak_return_pct,giveback_from_peak_pct,raw
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-05,MSFT,exit.scratch_flat_exit,no_progress,,3,8.000000,431.250000,436.020000,38.160000,0.011061,0.011061,-0.090226,0.011061,0.000000,EXIT_EVENT|2025-05-05|MSFT|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=8.000000|entry_price=431.250000|exit_price=436.020000|pnl=38.160000|return_pct=0.011061|mfe_pct=0.011061|mae_pct=-0.090226|peak_return_pct=0.011061|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-05,V,exit.scratch_flat_exit,no_progress,,3,11.000000,349.470000,349.070000,-4.400000,-0.001145,0.000000,-0.006066,0.000000,0.001145,EXIT_EVENT|2025-05-05|V|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=11.000000|entry_price=349.470000|exit_price=349.070000|pnl=-4.400000|return_pct=-0.001145|mfe_pct=0.000000|mae_pct=-0.006066|peak_return_pct=0.000000|giveback_from_peak_pct=0.001145
combo_gb_buy005_scratch_tight,74bf16cc0acc,PROACTIVE_STRENGTH_EXIT,2025-05-05,NFLX,exit.proactive_strength_exit,giveback,,7,3.000000,1093.000000,1133.540000,121.620000,0.037091,0.057777,-0.242223,0.057777,0.020686,EXIT_EVENT|2025-05-05|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=7|qty=3.000000|entry_price=1093.000000|exit_price=1133.540000|pnl=121.620000|return_pct=0.037091|mfe_pct=0.057777|mae_pct=-0.242223|peak_return_pct=0.057777|giveback_from_peak_pct=0.020686
combo_gb_buy005_scratch_tight,74bf16cc0acc,PROACTIVE_STRENGTH_EXIT,2025-05-07,MA,exit.proactive_strength_exit,target,,9,7.000000,532.895000,565.920000,231.175000,0.061973,0.061973,0.000000,0.061973,0.000000,EXIT_EVENT|2025-05-07|MA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=9|qty=7.000000|entry_price=532.895000|exit_price=565.920000|pnl=231.175000|return_pct=0.061973|mfe_pct=0.061973|mae_pct=0.000000|peak_return_pct=0.061973|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-08,JPM,exit.scratch_flat_exit,no_progress,,3,15.000000,253.920000,253.700000,-3.300000,-0.000866,0.000000,-0.172062,0.000000,0.000866,EXIT_EVENT|2025-05-08|JPM|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=15.000000|entry_price=253.920000|exit_price=253.700000|pnl=-3.300000|return_pct=-0.000866|mfe_pct=0.000000|mae_pct=-0.172062|peak_return_pct=0.000000|giveback_from_peak_pct=0.000866
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-09,NFLX,exit.scratch_flat_exit,no_progress,,3,3.000000,1139.227200,1139.760000,1.598400,0.000468,0.014855,-0.272972,0.014855,0.014387,EXIT_EVENT|2025-05-09|NFLX|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=3.000000|entry_price=1139.227200|exit_price=1139.760000|pnl=1.598400|return_pct=0.000468|mfe_pct=0.014855|mae_pct=-0.272972|peak_return_pct=0.014855|giveback_from_peak_pct=0.014387
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-12,JPM,exit.scratch_flat_exit,no_progress,,3,15.000000,255.180000,260.060000,73.200000,0.019124,0.019124,-0.176150,0.019124,0.000000,EXIT_EVENT|2025-05-12|JPM|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=15.000000|entry_price=255.180000|exit_price=260.060000|pnl=73.200000|return_pct=0.019124|mfe_pct=0.019124|mae_pct=-0.176150|peak_return_pct=0.019124|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-12,MA,exit.scratch_flat_exit,no_progress,,4,6.000000,569.670000,578.280000,51.660000,0.015114,0.015114,-0.064555,0.015114,0.000000,EXIT_EVENT|2025-05-12|MA|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=4|qty=6.000000|entry_price=569.670000|exit_price=578.280000|pnl=51.660000|return_pct=0.015114|mfe_pct=0.015114|mae_pct=-0.064555|peak_return_pct=0.015114|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-12,V,exit.scratch_flat_exit,no_progress,,5,10.000000,349.360000,355.920000,65.600000,0.018777,0.018777,0.000000,0.018777,0.000000,EXIT_EVENT|2025-05-12|V|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=5|qty=10.000000|entry_price=349.360000|exit_price=355.920000|pnl=65.600000|return_pct=0.018777|mfe_pct=0.018777|mae_pct=0.000000|peak_return_pct=0.018777|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-12,XOM,exit.scratch_flat_exit,no_progress,,14,34.000000,109.140000,109.200000,2.040000,0.000550,0.000550,-0.084754,0.000550,0.000000,EXIT_EVENT|2025-05-12|XOM|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=14|qty=34.000000|entry_price=109.140000|exit_price=109.200000|pnl=2.040000|return_pct=0.000550|mfe_pct=0.000550|mae_pct=-0.084754|peak_return_pct=0.000550|giveback_from_peak_pct=0.000000
