feature_version,row_type,scan_date,entry_session_date,symbol,opportunity_id,checkpoint,as_of_timestamp,scanner_source_bucket,trade_bucket,reason_codes,kumo_signal_seen,kumo_top_n,kumo_scanner,kumo_rank_by_score,kumo_score,george_signal_seen,george_scanner_positive,george_watchlist,george_video_mention,george_rank,george_watchlist_rank,company_sector,company_industry,sector_category,sector_etf_proxy,source_tags,prior_model_combined_score,triggered_entry_assumptions,bad_entry_assumptions,next_open_prior_close,next_open_prior_session_high,next_open_entry_gap_pct,oracle_best_entry_assumption,oracle_best_entry_time,oracle_best_entry_price,oracle_best_entry_ret_20d_close_pct,oracle_best_entry_mfe_20d_pct,oracle_best_entry_mae_20d_pct,oracle_best_entry_outcome_20d,oracle_best_deployable_exit_policy_id,oracle_best_deployable_exit_reason,oracle_best_deployable_total_equity_ret_40d_pct,entry_action_label,entry_action_reason,management_action_label,management_action_reason,intraday_available,bars_completed,session_open,current_price,return_from_open_pct,gap_from_prior_close_pct,high_so_far,low_so_far,mfe_from_open_pct,mae_from_open_pct,volume_so_far,vwap_so_far,distance_from_vwap_pct,last_15m_available,last_15m_ret_pct,last_15m_range_pct,last_15m_volume,last_hour_available,last_hour_ret_pct,last_hour_range_pct,last_hour_volume,ichimoku_15m_available,ichimoku_hour_available,etf_intraday_available,etf_bars_completed,etf_session_open,etf_current_price,etf_return_from_open_pct,etf_gap_from_prior_close_pct,etf_high_so_far,etf_low_so_far,etf_mfe_from_open_pct,etf_mae_from_open_pct,etf_volume_so_far,etf_vwap_so_far,etf_distance_from_vwap_pct,etf_last_15m_available,etf_last_15m_ret_pct,etf_last_15m_range_pct,etf_last_15m_volume,etf_last_hour_available,etf_last_hour_ret_pct,etf_last_hour_range_pct,etf_last_hour_volume,etf_ichimoku_15m_available,etf_ichimoku_hour_available,position_entry_price,position_entry_time,position_minutes_since_entry,position_bars_completed_since_entry,position_current_return_pct,position_mfe_so_far_pct,position_mae_so_far_pct,position_drawdown_from_peak_pct
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,midday,2025-05-06 12:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,30,151.26,152.0555,0.5259,-0.4803,152.67,150.67,0.9322,-0.3901,506793.0,151.7922,0.1734,True,-0.0424,0.158,32335.0,True,-0.3046,0.4863,146796.0,False,False,True,30,137.13,135.52,-1.1741,,137.19,135.3,0.0438,-1.3345,3020820.0,135.7929,-0.201,True,0.0812,0.1476,146867.0,True,-0.2649,0.4654,795783.0,False,False,,,,,,,,
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,close,2025-05-06 16:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,78,151.26,151.64,0.2512,-0.4803,152.67,150.67,0.9322,-0.3901,1528090.0,151.7326,-0.061,True,-0.0988,0.2641,363214.0,True,-0.0527,0.35,581415.0,False,False,True,78,137.13,134.23,-2.1148,,137.19,133.97,0.0438,-2.3044,10676495.0,134.84,-0.4524,True,-0.0819,0.246,1861858.0,True,-0.1005,0.3993,3357907.0,False,False,,,,,,,,
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,open,2025-05-06 09:30:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,,,scratch_or_reduce,bad route without adverse state yet,True,0,151.26,151.26,0.0,-0.4803,151.26,151.26,0.0,0.0,0.0,,,False,,,,False,,,,False,False,True,0,137.13,137.13,0.0,,137.13,137.13,0.0,0.0,0.0,,,False,,,,False,,,,False,False,151.26,2025-05-06 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,after_15m,2025-05-06 09:45:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,,,scratch_or_reduce,bad route without adverse state yet,True,3,151.26,151.075,-0.1223,-0.4803,152.245,150.99,0.6512,-0.1785,93278.0,151.4895,-0.2736,True,-0.1223,0.8312,93278.0,False,,,,False,False,True,3,137.13,136.33,-0.5834,,137.19,136.31,0.0438,-0.598,369882.0,136.6107,-0.2054,True,-0.5834,0.6456,369882.0,False,,,,False,False,151.26,2025-05-06 09:30:00,15.0,2.0,-0.1223,0.2909,-0.1785,0.4132
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,after_30m,2025-05-06 10:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,,,scratch_or_reduce,bad route without adverse state yet,True,6,151.26,151.62,0.238,-0.4803,152.245,150.67,0.6512,-0.3901,195921.0,151.3545,0.1754,True,0.4239,0.7599,102643.0,False,,,,False,False,True,6,137.13,135.68,-1.0574,,137.19,135.58,0.0438,-1.1303,801106.0,136.186,-0.3716,True,-0.4841,0.5606,431224.0,False,,,,False,False,151.26,2025-05-06 09:30:00,30.0,5.0,0.238,0.3669,-0.3901,0.1289
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,first_hour,2025-05-06 10:30:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,,,scratch_or_reduce,bad route without adverse state yet,True,12,151.26,151.825,0.3735,-0.4803,152.245,150.67,0.6512,-0.3901,272865.0,151.4231,0.2654,True,0.0231,0.2111,26095.0,True,0.3735,1.0453,272865.0,False,False,True,12,137.13,135.87,-0.9188,,137.19,135.3,0.0438,-1.3345,1743173.0,135.8596,0.0076,True,0.1991,0.2212,349596.0,True,-0.9188,1.3969,1743173.0,False,False,151.26,2025-05-06 09:30:00,60.0,11.0,0.3735,0.4363,-0.3901,0.0628
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,midday,2025-05-06 12:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,,,scratch_or_reduce,bad route without adverse state yet,True,30,151.26,152.0555,0.5259,-0.4803,152.67,150.67,0.9322,-0.3901,506793.0,151.7922,0.1734,True,-0.0424,0.158,32335.0,True,-0.3046,0.4863,146796.0,False,False,True,30,137.13,135.52,-1.1741,,137.19,135.3,0.0438,-1.3345,3020820.0,135.7929,-0.201,True,0.0812,0.1476,146867.0,True,-0.2649,0.4654,795783.0,False,False,151.26,2025-05-06 09:30:00,150.0,29.0,0.5259,0.9322,-0.3901,0.4063
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CAH,2025-05-05|CAH,close,2025-05-06 16:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,10.0,8.0,False,False,False,False,,,Healthcare,Medical Distribution,Healthcare,XLV,kumo_scanner;kumo_top_n,,2,0,151.99,152.98,-0.4803,next_open,2025-05-06 09:30:00,151.26,2.7899,4.3369,-5.5005,chop_or_unclear,giveback35_after8,giveback_stop,7.3655,,,scratch_or_reduce,bad route without adverse state yet,True,78,151.26,151.64,0.2512,-0.4803,152.67,150.67,0.9322,-0.3901,1528090.0,151.7326,-0.061,True,-0.0988,0.2641,363214.0,True,-0.0527,0.35,581415.0,False,False,True,78,137.13,134.23,-2.1148,,137.19,133.97,0.0438,-2.3044,10676495.0,134.84,-0.4524,True,-0.0819,0.246,1861858.0,True,-0.1005,0.3993,3357907.0,False,False,151.26,2025-05-06 09:30:00,390.0,77.0,0.2512,0.9322,-0.3901,0.6809
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CART,2025-05-05|CART,open,2025-05-06 09:30:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,0,46.02,46.02,0.0,-2.0851,46.02,46.02,0.0,0.0,0.0,,,False,,,,False,,,,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,,,,,,,,
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CART,2025-05-05|CART,after_15m,2025-05-06 09:45:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,3,46.02,46.875,1.8579,-2.0851,47.02,45.68,2.173,-0.7388,250661.0,46.5318,0.7375,True,1.8579,2.9335,250661.0,False,,,,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,,,,,,,,
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CART,2025-05-05|CART,after_30m,2025-05-06 10:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,6,46.02,46.62,1.3038,-2.0851,47.02,45.68,2.173,-0.7388,356747.0,46.6205,-0.0011,True,-0.6817,0.9229,106086.0,False,,,,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,,,,,,,,
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CART,2025-05-05|CART,first_hour,2025-05-06 10:30:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,12,46.02,46.63,1.3255,-2.0851,47.02,45.68,2.173,-0.7388,651809.0,46.5711,0.1264,True,0.5499,0.8518,139854.0,True,1.3255,2.9335,651809.0,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,,,,,,,,
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CART,2025-05-05|CART,midday,2025-05-06 12:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,30,46.02,45.97,-0.1086,-2.0851,47.02,45.68,2.173,-0.7388,1176268.0,46.455,-1.0441,True,-0.0978,0.501,93415.0,True,-0.7342,1.3615,279962.0,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,,,,,,,,
intraday_decision_panel_491_v1,entry_decision,2025-05-05,2025-05-06,CART,2025-05-05|CART,close,2025-05-06 16:00:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,avoid_bad_entry,candidate classified bad by #482 route labels,,,True,78,46.02,45.61,-0.8909,-2.0851,47.02,45.5125,2.173,-1.1028,3827685.0,46.0856,-1.0319,True,-0.9662,1.1419,653373.0,True,-1.4796,1.7347,1075246.0,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,,,,,,,,
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CART,2025-05-05|CART,open,2025-05-06 09:30:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,,,scratch_or_reduce,bad route without adverse state yet,True,0,46.02,46.02,0.0,-2.0851,46.02,46.02,0.0,0.0,0.0,,,False,,,,False,,,,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,46.02,2025-05-06 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
intraday_decision_panel_491_v1,position_management,2025-05-05,2025-05-06,CART,2025-05-05|CART,after_15m,2025-05-06 09:45:00,kumo_only,bad,realistic_entry_triggered;stop_before_target4_2,True,True,True,99.0,7.0,False,False,False,False,,,,,,,kumo_scanner;kumo_top_n,,3,2,47.0,47.47,-2.0851,next_open,2025-05-06 09:30:00,46.02,0.0435,3.6506,-7.9096,chop_or_unclear,fixed_t4_s2,stop,-2.0,,,scratch_or_reduce,bad route without adverse state yet,True,3,46.02,46.875,1.8579,-2.0851,47.02,45.68,2.173,-0.7388,250661.0,46.5318,0.7375,True,1.8579,2.9335,250661.0,False,,,,False,False,False,0,,,,,,,,,,,,False,,,,False,,,,False,False,46.02,2025-05-06 09:30:00,15.0,2.0,1.8579,2.173,0.0,0.3151
